Target, Prediction
206.0000,168.2571
120.5000,175.4320
79.3000,111.6467
74.0000,87.1787
180.0000,158.5981
166.5000,153.7722
246.2000,251.2947
208.0000,114.1646
121.0000,99.6936
182.0000,123.6776
136.0000,187.1880
125.5000,184.1988
133.0000,115.8007
151.0000,156.2893
169.5000,167.6331
107.0000,127.6478
125.0000,166.7188
126.0000,170.5861
180.5000,205.5634
233.0000,211.7572
194.0000,128.3588
146.0000,121.3338
237.5000,195.1584
149.5000,165.5636
122.4000,96.2291
137.0000,162.7288
197.0000,169.9883
169.0000,187.8329
71.5000,126.7011
229.0000,191.1433
140.0000,157.1812
40.0000,93.6132
110.0000,167.5364
105.0000,145.3942
188.0000,151.6053
196.0000,136.1749
83.0000,142.4548
113.5000,139.1449
177.0000,138.1762
127.0000,120.1486
152.0000,156.5874
186.5000,348.0988
159.0000,118.4286
184.0000,149.8421
166.0000,177.4435
105.5000,182.8023
124.3000,153.7052
156.0000,124.6150
158.0000,107.6025
220.9000,265.6038
159.0000,158.9287
221.0000,185.5753
243.0000,194.3903
104.0000,153.0144
123.0000,123.3079
151.0000,105.7713
211.5000,182.1305
98.0000,132.2978
250.0000,211.7000
218.0000,245.5804
155.7000,192.7735
96.5000,148.4296
146.5000,141.6803
141.2000,168.1718
175.0000,89.0301
166.0000,182.7205
203.0000,235.5941
279.0000,284.2822
198.0000,148.6470
224.0000,203.2645
164.0000,232.8711
168.5000,173.8303
151.0000,144.6895
56.0000,137.5641
257.0000,218.6894
157.0000,137.5363
143.5000,144.5599
189.0000,172.5450
123.0000,146.7578
152.0000,140.7287
155.0000,170.2445
98.0000,155.0146
59.5000,120.5315
169.0000,199.8086
215.0000,139.4412
233.0000,158.8970
312.5000,221.1177
133.5000,149.5449
168.5000,143.8762
161.5000,138.0724
211.0000,198.2207
109.0000,132.7520
237.0000,209.2201
119.0000,148.8691
204.5000,182.9297
274.0000,217.9524
102.0000,97.7686
184.0000,131.6345
169.8000,123.2935
61.5000,104.4046
289.0000,208.8512
172.0000,201.1492
145.0000,121.1093
218.0000,134.1405
144.0000,129.9412
66.0000,100.8489
105.0000,154.2172
129.5000,182.8023
289.0000,217.6490
117.0000,100.2919
107.0000,129.2852
227.0000,152.6334
216.5000,163.5654
245.8000,202.3544
236.0000,122.9318
236.0000,187.0779
116.5000,189.8130
37.5000,86.9478
132.5000,101.0343
156.5000,175.6273
176.0000,160.5787
91.5000,101.3424
266.5000,226.9807
75.5000,105.9950
144.5000,142.9047
56.0000,127.5527
155.5000,118.3346
176.5000,178.2792
49.2000,125.5487
125.5000,75.4873
253.5000,176.7992
247.5000,188.9043
189.5000,150.0589
160.0000,185.4349
202.0000,223.6145
166.0000,198.6114
137.8000,144.8920
154.5000,159.1186
161.5000,202.4053
166.0000,177.9406
112.0000,162.9674
186.0000,182.0670
89.5000,120.8145
145.0000,116.2363
200.0000,214.6266
177.8000,150.8697
185.5000,194.1946
212.0000,214.5431
178.5000,189.3740
114.0000,79.8908
185.5000,168.6516
120.2000,125.0302
192.0000,171.8942
166.0000,150.5510
186.0000,148.7054
226.0000,184.1219
121.0000,222.0666
177.0000,164.5226
163.0000,121.8727
147.5000,172.6530
237.0000,157.3154
189.0000,165.2362
143.0000,88.4799
121.5000,132.3073
221.0000,140.4069
139.5000,213.5739
86.5000,135.5353
63.6000,76.2684
180.0000,127.2507
232.5000,191.2938
118.9000,155.7234
152.0000,72.8332
91.0000,100.7750
85.5000,107.3383
160.0000,160.6686
258.5000,253.5511
215.5000,158.9690
179.0000,109.2938
210.0000,161.0814
79.0000,78.4094
120.0000,79.7496
57.5000,107.6317
173.0000,231.3587
122.5000,155.1145
164.2000,117.2188
153.0000,139.2862
280.0000,247.4797
116.0000,111.0846
165.0000,145.4755
95.0000,126.3650
98.5000,203.1270
181.5000,175.0915
176.5000,135.6423
153.5000,171.2271
156.0000,291.6315
92.0000,120.7180
178.5000,179.7027
270.0000,175.8881
84.0000,132.8212
157.5000,147.5103
161.5000,95.9526
77.0000,134.9617
113.5000,124.9850
167.5000,184.6368
156.5000,182.1618
221.0000,178.8049
169.5000,174.0452
112.5000,102.7114
93.5000,116.3262
239.0000,204.9378
107.5000,111.0846
215.0000,244.9214
191.0000,173.6078
151.5000,133.4055
186.0000,153.9386
209.5000,132.0948
139.5000,149.6496
118.0000,122.9472
40.0000,71.1736
113.0000,106.3951
100.5000,123.0823
126.0000,138.1414
159.5000,129.9777
111.5000,82.6185
152.0000,129.0515
155.0000,129.2815
205.0000,219.6208
87.0000,108.6040
219.5000,233.1322
135.2000,156.7799
118.5000,108.0573
172.0000,105.9832
155.5000,180.7198
392.5000,190.8216
80.5000,150.6622
150.0000,106.4505
101.0000,108.1634
227.5000,108.6686
190.0000,136.7969
128.0000,147.5376
131.0000,171.2835
166.5000,112.1375
152.0000,139.0461
63.0000,78.0857
107.0000,99.8756
161.0000,187.5328
215.0000,173.9665
59.5000,115.7449
136.0000,135.6962
71.0000,85.1468
104.0000,159.9250
167.0000,161.5325
217.5000,224.3810
209.0000,215.5499
199.5000,191.2612
155.0000,122.9355
262.0000,280.7574
185.5000,193.7620
114.5000,191.5417
231.5000,208.3024
90.0000,116.7394
208.5000,268.6563
87.5000,113.6905
170.0000,156.2100
176.0000,266.0379
104.0000,165.7315
268.0000,272.1876
128.0000,115.1107
262.5000,184.0679
239.0000,131.9217
125.0000,122.6269
113.0000,264.5993
299.5000,164.3174
225.8000,131.8955
214.5000,194.0318
60.5000,119.1123
148.5000,141.0081
176.0000,253.3966
187.0000,140.0223
140.0000,161.0814
173.5000,180.3615
155.0000,168.5700
175.0000,249.6413
102.0000,129.2454
194.5000,127.4758
244.0000,165.4494
200.0000,133.2205
242.0000,178.6109
229.0000,250.7539
105.0000,106.4076
148.0000,158.7022
90.5000,117.1050
132.5000,91.3184
220.0000,257.4885
175.5000,165.7959
130.5000,200.7694
342.0000,129.8657
178.5000,202.1160
110.0000,131.6579
113.0000,108.3823
264.0000,99.3629
143.0000,157.0134
111.0000,144.5093
157.0000,171.1168
152.5000,82.8249
208.0000,156.6414
90.0000,91.9387
305.0000,222.6944
136.0000,124.9580
46.0000,126.3193
60.1000,113.0090
196.0000,157.2034
92.5000,155.9303
113.0000,177.2668
199.0000,220.0276
259.0000,149.5090
123.5000,140.1091
195.5000,164.9266
228.2000,213.7374
73.0000,116.5654
79.5000,106.4076
175.0000,140.2480
247.0000,117.5435
324.0000,311.1725
186.0000,176.4080
298.0000,275.7492
123.5000,124.7149
164.5000,157.0067
210.5000,203.8792
129.5000,83.9186
107.0000,113.0717
287.7000,248.6986
75.5000,125.8698
242.0000,159.0663
102.5000,136.9875
153.0000,118.9534
159.0000,134.8253
109.0000,152.9998
255.0000,209.5937
243.0000,187.6791
155.0000,147.0740
116.0000,141.2409
163.5000,151.5469
127.2000,153.0329
148.0000,201.2290
199.0000,151.7605
360.0000,296.8981
160.5000,167.2110
154.0000,132.0603
120.5000,154.8869
144.8000,164.1803
202.2000,158.9089
111.5000,106.6276
191.0000,180.0220
102.5000,125.0699
218.0000,150.2279
144.0000,153.5927
281.0000,248.8767
194.0000,179.0017
144.0000,249.8932
149.5000,135.2936
220.0000,159.0163
197.0000,189.3907
141.5000,121.7016
196.5000,165.1685
169.5000,193.9979
188.5000,149.0642
145.0000,155.3465
68.0000,98.7789
230.0000,211.5447
149.0000,179.5700
238.0000,133.2340
295.0000,286.8107
250.0000,242.9216
82.0000,102.6976
178.5000,160.1400
171.0000,201.8981
77.5000,114.0739
237.9000,243.0654
139.0000,195.6525
188.0000,151.3281
134.5000,101.9744
69.5000,116.0801
135.0000,149.3305
222.5000,208.5491
179.5000,155.9573
71.5000,120.7984
185.5000,206.0915
133.0000,231.8121
183.0000,182.0316
183.5000,157.5824
316.0000,304.3991
162.0000,152.8219
340.0000,276.6049
145.5000,224.7928
102.5000,148.0119
84.8000,125.9094
266.5000,228.9986
109.5000,122.2416
128.5000,145.3894
163.0000,145.5824
211.0000,190.4336
120.0000,125.4812
194.8000,145.1707
66.5000,139.6630
278.2000,252.1637
186.5000,99.4943
193.5000,164.4445
170.5000,87.6781
227.5000,207.1522
196.0000,210.8843
244.5000,204.9412
140.0000,147.4590
197.0000,194.5476
193.5000,106.7234
134.0000,184.6296
72.5000,66.0087
255.0000,156.9754
232.0000,224.5993
147.0000,181.6339
141.5000,159.2884
80.0000,111.8289
104.5000,143.9923
312.5000,206.7304
196.0000,176.3310
215.5000,158.9142
157.5000,164.9619
245.0000,222.3648
202.0000,183.3792
210.0000,169.0266
146.0000,180.3888
239.5000,151.2214
118.5000,83.5382
146.5000,164.9619
172.5000,212.7906
76.0000,106.1253
254.0000,177.0961
251.0000,197.6591
156.0000,177.9548
82.2000,119.7454
154.0000,86.1531
290.0000,274.3310
60.0000,113.5267
272.0000,214.7080
222.0000,227.1488
207.5000,110.4949
170.0000,197.2123
81.0000,134.8451
98.5000,133.9987
165.0000,159.9211
176.0000,121.0604
120.5000,145.7143
152.0000,140.4175
62.0000,96.6143
108.0000,82.3676
126.0000,168.3959
86.5000,130.4642
314.5000,103.6870
197.5000,197.4333
163.0000,127.5344
180.5000,149.2386
128.5000,192.4145
67.0000,152.5132
156.0000,115.3455
121.2000,145.9782
227.0000,197.4456
219.5000,176.6165
204.5000,200.4324
203.5000,152.5839
216.0000,109.9560
