Target, Prediction
61.8000,108.6602
198.5000,202.0069
220.2000,180.9017
136.0000,128.3973
114.0000,99.2617
57.0000,136.5666
144.0000,208.2948
186.5000,139.5539
326.0000,189.2141
145.0000,141.8265
138.0000,150.1314
202.2000,198.2484
77.5000,89.9812
95.0000,123.2190
134.0000,210.0743
153.0000,121.7512
207.5000,186.5153
221.0000,265.2843
223.5000,179.5338
243.5000,216.1696
150.5000,112.9294
279.0000,205.3518
190.0000,173.7827
160.0000,121.4922
145.5000,213.4127
102.5000,107.7407
174.0000,172.1997
140.0000,102.4379
220.5000,195.7092
144.0000,177.3274
100.0000,110.7622
144.5000,142.0675
100.0000,112.2978
190.0000,204.1735
131.5000,148.3515
159.0000,128.2710
80.0000,89.5868
109.5000,103.7442
192.5000,193.1367
184.0000,213.1350
210.0000,180.8895
145.0000,143.5457
99.5000,151.2573
84.8000,110.8652
120.0000,105.9105
328.0000,202.0317
196.0000,158.2026
119.5000,180.6178
120.0000,95.4650
254.0000,232.7077
257.5000,136.5298
68.0000,118.2271
209.5000,105.9637
138.5000,184.5709
147.5000,144.5584
219.0000,115.7700
149.0000,182.9466
208.5000,179.0097
263.0000,242.9861
187.5000,176.8216
157.0000,145.3706
191.5000,187.0573
90.0000,176.5693
218.0000,196.6098
132.5000,115.6986
256.0000,152.9563
151.0000,202.9445
120.0000,112.0184
118.0000,158.5333
58.2000,101.5572
111.0000,168.3345
143.0000,149.2512
178.0000,121.2665
137.0000,103.6940
72.0000,123.9459
301.0000,300.8707
220.0000,199.9828
164.0000,168.3990
102.5000,133.0912
93.0000,118.5188
198.5000,173.8423
250.0000,165.8521
151.0000,151.1361
133.5000,148.5940
125.0000,146.7289
219.5000,177.1045
170.2000,175.2565
186.5000,85.8571
147.0000,112.2587
186.0000,164.9259
119.5000,195.6980
188.0000,132.1075
254.0000,226.2420
233.0000,212.6520
140.0000,108.4664
236.0000,190.5663
311.0000,223.6905
114.0000,84.1289
139.0000,157.2521
223.5000,196.3585
90.2000,115.6744
136.5000,147.1748
160.5000,121.5989
109.0000,139.9801
89.5000,131.9224
90.5000,154.7669
251.5000,152.3575
83.0000,111.5279
196.0000,117.8753
140.0000,186.5496
279.0000,156.6235
195.0000,149.4655
139.0000,145.0116
172.0000,183.8959
126.0000,124.4429
75.0000,84.0574
75.5000,113.8165
234.0000,203.1169
131.0000,116.5679
191.0000,171.3934
255.0000,177.4995
202.5000,198.2842
109.5000,111.6395
103.5000,85.1436
66.5000,125.2738
295.5000,181.0876
157.5000,147.6118
153.0000,189.9914
160.5000,195.2303
114.0000,74.2542
130.5000,136.5206
133.0000,184.2117
280.0000,158.3903
148.0000,147.6094
77.5000,89.9444
48.5000,88.5123
167.0000,164.1874
216.5000,162.3657
168.0000,137.5821
136.0000,160.5622
172.8000,223.6465
113.0000,105.6854
137.5000,143.6765
74.5000,120.3014
122.0000,189.1340
203.5000,153.5438
86.5000,107.7133
101.0000,175.7134
187.5000,118.6585
69.8000,111.9221
196.8000,189.7926
136.0000,174.8312
255.0000,194.0504
60.5000,101.3757
150.5000,159.4877
177.0000,116.6589
102.0000,135.9913
256.0000,208.9871
204.0000,224.0182
164.0000,149.5401
107.0000,168.4041
222.5000,201.2402
111.5000,88.8707
96.5000,128.9153
290.0000,183.4304
212.5000,135.1331
152.0000,120.6719
212.0000,172.6025
300.8000,169.1974
173.5000,118.5442
117.0000,90.3248
166.0000,177.1313
111.5000,108.2701
154.5000,150.4980
169.5000,142.0911
73.0000,91.3158
99.2000,114.7638
134.5000,29.9996
93.5000,126.9699
279.5000,129.1846
109.0000,100.4241
155.0000,224.0199
79.0000,87.1181
257.0000,130.1528
135.0000,155.1595
238.0000,196.6280
163.0000,118.4352
57.5000,94.9107
104.1000,213.1694
210.5000,192.1658
113.0000,152.7780
100.5000,132.7225
139.0000,69.2628
37.5000,69.3308
160.5000,190.6778
224.5000,184.2693
237.0000,255.6498
172.5000,179.8027
185.2000,134.1922
199.0000,131.7873
183.5000,178.8638
217.5000,182.9718
69.5000,71.3319
140.0000,179.3469
187.5000,120.5730
172.0000,211.0873
268.5000,166.6416
211.0000,262.2766
198.5000,205.1423
150.0000,152.9856
57.5000,193.9342
188.0000,167.6726
100.0000,161.7061
59.0000,66.2568
50.5000,108.7533
163.0000,210.3580
179.5000,207.1757
142.0000,86.3720
44.5000,119.2664
186.0000,175.1622
210.0000,244.2739
104.0000,96.2234
119.0000,208.8269
60.0000,89.5553
96.0000,55.6405
180.0000,127.8099
214.5000,182.7492
176.0000,197.8942
330.0000,250.5457
199.0000,244.6762
225.0000,171.0737
131.5000,138.7875
95.0000,119.4470
195.5000,160.2233
172.0000,169.0798
205.2000,222.8890
140.0000,73.1665
136.5000,98.6319
166.5000,148.8735
80.0000,94.0796
201.5000,162.4209
250.0000,232.8733
141.5000,112.2122
102.0000,105.8704
243.5000,185.5556
128.5000,160.4052
153.5000,190.5630
186.0000,120.9664
64.5000,59.7517
196.5000,152.6517
151.0000,179.6955
160.0000,173.3240
307.5000,199.1096
