Target, Prediction
124.0000,134.3147
88.5000,100.7913
206.0000,203.8138
211.0000,186.2452
170.2000,170.5464
168.5000,127.9456
84.0000,166.9240
85.0000,73.6163
267.5000,163.4945
159.5000,146.8998
228.0000,186.7749
77.0000,137.1237
154.0000,136.5746
186.0000,136.0764
106.0000,146.2894
104.0000,142.6403
128.0000,156.9759
124.5000,135.9820
78.5000,149.6364
234.0000,195.2313
247.0000,230.9455
158.5000,168.5079
152.0000,127.1921
180.0000,196.7931
157.0000,127.5016
196.5000,163.4335
118.5000,132.5726
202.0000,203.4406
199.0000,157.2391
191.0000,102.8842
176.5000,178.2774
92.0000,114.1398
98.0000,142.7021
57.5000,191.9366
149.0000,184.4198
157.5000,171.1484
149.5000,149.3704
176.0000,217.8417
233.0000,171.7623
151.0000,171.2312
191.5000,111.7840
177.0000,173.4781
135.0000,122.9771
178.5000,194.8189
127.0000,106.1259
145.5000,147.5013
67.0000,100.4138
127.5000,160.3644
240.0000,115.4122
131.5000,135.5041
166.5000,139.3409
87.5000,119.9641
108.0000,113.7527
55.5000,93.6874
177.0000,188.9839
234.0000,181.9103
145.5000,218.2772
251.5000,215.8027
230.0000,215.0295
101.0000,130.0392
107.5000,94.3302
170.5000,154.9035
118.0000,176.1959
83.0000,82.6755
138.5000,156.5008
152.0000,150.1801
217.5000,231.1624
163.0000,106.9117
171.0000,211.3462
80.0000,186.0819
176.5000,153.6015
147.5000,168.8270
204.5000,198.8993
206.5000,169.2743
138.0000,148.6804
120.0000,148.9692
79.5000,104.7820
176.5000,153.7518
126.0000,143.6454
188.0000,124.9957
44.0000,88.4519
113.0000,155.1576
102.0000,153.5008
162.5000,139.4138
164.0000,174.9124
227.5000,161.7675
212.5000,199.4235
128.0000,140.4723
298.0000,247.7304
87.0000,110.7644
290.0000,268.6670
137.5000,147.2980
252.4000,171.0583
143.5000,146.6522
270.0000,189.0608
68.0000,104.5940
259.5000,233.2055
102.0000,151.2885
84.8000,105.5177
237.5000,164.8070
173.8000,110.6918
230.0000,152.0899
126.0000,147.3796
144.5000,195.3889
103.0000,131.0284
116.0000,99.0531
127.0000,141.1503
250.0000,242.3625
174.5000,210.3758
159.0000,149.4736
189.5000,191.4433
134.0000,197.3664
111.5000,113.4144
154.0000,134.8892
153.0000,123.3593
146.0000,159.0017
259.0000,198.7769
279.0000,183.6231
137.8000,122.1520
181.0000,183.6049
190.5000,218.9980
194.0000,173.1020
106.0000,85.6932
185.0000,178.3555
74.5000,85.2331
69.5000,102.4697
204.5000,156.8742
197.5000,193.1671
141.0000,129.8486
151.5000,130.9993
242.0000,224.2119
169.5000,146.7289
157.5000,116.9904
137.0000,152.9025
59.5000,86.1547
82.0000,83.4673
176.0000,196.6572
244.0000,198.1458
261.0000,212.1515
116.0000,85.3669
148.0000,131.8944
119.0000,130.8099
155.0000,212.4109
145.5000,114.3696
175.0000,104.1505
278.2000,236.3376
240.0000,181.4469
123.0000,104.6695
161.5000,164.7618
182.8000,193.6904
172.8000,215.2340
146.0000,163.2799
75.0000,115.2709
131.0000,184.7679
72.5000,107.7210
70.0000,149.1136
237.0000,155.8872
71.5000,130.1295
243.5000,202.5710
280.5000,120.6367
163.5000,171.6486
64.0000,72.7601
151.0000,98.4082
119.0000,160.4261
165.5000,174.7323
119.2000,115.9243
145.0000,158.3666
137.2000,121.0285
202.5000,242.9960
211.5000,158.3860
290.0000,289.9508
247.0000,194.0480
162.0000,130.2031
280.0000,244.3884
163.5000,160.3889
162.0000,179.6440
49.5000,79.3347
155.0000,208.3249
144.0000,188.1198
149.0000,116.3446
113.5000,56.6938
144.0000,165.5447
155.7000,177.2305
76.0000,118.8340
115.0000,116.4635
126.5000,168.4149
156.5000,145.2417
126.0000,148.1956
295.0000,153.1404
113.5000,134.4792
179.5000,208.3243
298.0000,225.9541
209.0000,196.2984
217.5000,171.2034
309.5000,217.4937
115.0000,144.6794
200.0000,220.4189
281.0000,150.7889
298.5000,88.3173
185.5000,157.6876
63.0000,91.1013
222.0000,221.1181
120.5000,125.5422
202.5000,188.7706
121.5000,120.6152
100.6000,183.3886
184.0000,113.9480
190.0000,161.4255
68.9000,101.4730
75.2000,116.6745
232.0000,182.0220
165.5000,177.4903
120.5000,136.0359
150.0000,176.5575
86.5000,110.6268
205.5000,212.4092
224.0000,199.3050
202.5000,194.9512
187.5000,201.5838
151.0000,152.9637
156.0000,128.2532
356.0000,164.5415
206.0000,113.8224
152.0000,82.7998
175.0000,162.7741
120.5000,91.2435
92.5000,135.4454
314.0000,212.3252
244.0000,172.4017
217.0000,214.3583
222.5000,180.5052
100.0000,120.6086
128.0000,209.5860
129.5000,142.5498
78.5000,120.6012
150.0000,148.1693
102.8000,118.2618
219.0000,196.5367
161.0000,142.4417
48.0000,92.5222
256.0000,197.9830
55.0000,85.2563
126.0000,166.2896
193.0000,240.4856
74.0000,201.1478
116.0000,187.6537
255.5000,184.7432
146.0000,119.7608
249.5000,232.8740
142.9000,202.8585
110.5000,135.2688
118.0000,119.5757
202.0000,166.4175
234.2000,225.6772
