Target, Prediction
111.5000,90.3936
145.5000,158.2239
150.5000,176.2058
102.5000,149.2843
144.5000,202.6680
210.5000,156.5146
152.5000,93.3840
194.0000,230.8254
249.5000,215.4478
146.0000,162.7020
118.5000,86.0219
156.5000,151.2723
168.0000,161.8201
254.0000,247.9818
92.0000,132.3530
101.0000,148.3813
176.0000,139.0070
116.5000,120.4872
49.2000,120.9904
77.5000,155.8611
146.5000,205.9195
82.0000,165.3226
90.5000,114.2086
142.0000,85.6774
216.5000,182.5540
211.0000,242.8097
100.5000,66.4348
307.5000,210.5605
255.0000,182.9194
157.0000,255.9713
88.5000,108.0461
122.0000,137.1407
135.0000,161.9959
118.0000,94.0190
86.5000,135.5469
209.5000,199.7408
108.0000,210.8266
139.0000,138.4318
98.5000,246.3687
177.0000,136.9342
104.0000,154.9135
181.0000,229.0936
117.0000,161.4997
149.0000,170.9601
219.5000,169.1398
122.4000,99.1661
140.0000,158.4586
119.0000,158.1754
191.0000,191.9104
125.0000,111.7647
223.0000,211.3720
104.0000,101.6519
102.0000,150.0423
229.5000,125.8886
50.0000,89.8528
96.0000,117.0686
87.0000,84.4221
102.5000,132.6092
116.5000,122.7438
102.0000,116.4456
124.3000,149.2900
150.0000,176.3076
46.0000,129.0081
85.0000,106.2720
118.5000,170.6399
150.5000,173.1820
171.0000,210.4891
125.5000,75.7851
176.0000,218.6501
152.0000,155.1036
221.5000,211.1357
215.5000,160.6091
110.5000,135.7471
159.9000,215.1461
77.5000,162.9292
104.0000,137.3751
176.5000,187.1706
180.5000,199.8722
145.0000,171.6587
87.5000,118.9325
112.0000,147.1943
236.0000,133.6183
290.0000,265.8021
173.5000,172.7889
276.0000,217.8672
95.0000,110.1758
111.0000,210.4569
126.0000,100.4760
204.0000,155.2462
166.0000,121.5771
114.0000,176.5162
264.0000,97.0343
305.0000,228.1278
184.0000,264.4972
139.5000,164.7133
182.0000,199.9158
210.0000,188.1333
155.5000,175.5842
298.0000,256.2889
281.0000,199.5107
109.0000,151.3010
168.0000,149.9227
191.0000,190.6055
173.5000,135.6805
219.5000,241.2471
63.0000,139.9954
221.0000,216.0151
250.0000,230.2606
165.5000,186.0860
186.0000,134.8894
241.0000,191.6851
203.5000,159.1838
231.5000,197.0344
74.5000,129.4475
79.3000,108.3159
63.0000,96.5831
106.0000,102.1658
236.5000,170.9306
188.0000,150.3487
279.0000,153.1800
209.5000,162.0774
156.0000,152.8805
212.0000,238.6934
139.0000,146.9511
194.0000,113.1794
214.5000,209.6313
77.5000,86.8115
166.0000,141.2661
161.5000,172.9569
158.0000,169.3438
250.0000,163.0652
111.0000,150.1352
240.0000,150.3178
185.0000,232.9265
161.0000,195.6009
253.5000,192.1209
157.5000,169.8035
156.0000,118.0659
166.0000,120.2192
254.0000,230.2606
111.0000,113.1646
85.0000,118.3188
161.5000,177.3160
211.0000,186.2404
162.0000,181.0514
104.0000,127.0594
237.0000,221.6991
190.5000,182.2254
205.5000,150.6579
286.5000,133.5634
124.0000,118.2947
204.5000,163.2435
116.5000,90.1840
137.0000,204.8700
209.5000,132.1644
167.5000,164.9609
188.0000,172.0822
220.0000,156.8670
114.0000,117.3928
220.0000,272.9883
198.5000,196.4584
171.4000,130.8198
176.0000,189.1313
122.0000,173.2907
188.0000,133.4031
66.0000,123.3123
213.5000,165.3036
206.5000,181.1563
187.5000,154.6207
147.0000,121.8522
61.0000,103.4220
270.0000,194.3039
73.0000,118.2391
173.5000,176.4573
253.5000,189.8654
164.0000,192.2069
200.5000,200.2452
103.0000,95.9467
115.0000,177.1662
188.0000,238.4609
190.0000,122.9629
186.0000,110.9646
149.5000,166.7764
163.5000,141.8833
81.8000,101.6885
88.6000,120.8344
196.0000,130.8422
216.5000,122.5039
98.5000,155.6056
135.0000,154.3087
149.0000,113.6405
205.0000,118.7569
70.0000,111.7301
175.0000,166.7039
223.8000,135.3239
174.0000,125.0311
289.0000,119.9315
227.0000,182.4786
239.5000,150.7244
316.0000,274.2389
95.0000,116.8516
60.0000,120.3536
212.5000,166.0976
110.0000,146.3014
106.0000,86.2441
171.5000,161.0104
110.0000,179.4683
145.5000,136.1952
198.5000,248.3481
47.2000,114.5104
234.0000,187.4421
183.9000,156.6760
83.0000,89.9411
131.5000,142.8761
267.0000,183.8872
201.0000,132.3973
171.0000,166.7920
219.5000,198.6907
187.5000,148.9517
211.5000,220.9131
121.0000,173.8927
199.0000,141.6028
352.0000,243.0161
392.5000,183.3141
169.0000,141.4755
150.0000,247.4325
160.5000,158.2550
217.5000,175.6480
217.5000,199.0149
163.5000,160.4106
102.8000,131.5971
105.2000,235.3064
174.0000,189.5724
134.5000,190.6253
211.5000,180.0540
217.5000,173.6551
85.0000,187.3334
68.0000,98.3220
156.0000,174.5538
177.5000,113.2257
240.0000,192.7163
262.5000,159.0871
174.0000,148.8451
137.5000,142.4874
139.0000,238.7661
41.0000,96.4598
129.0000,122.1234
72.5000,102.3759
172.0000,118.7800
92.5000,162.7154
217.5000,223.6769
118.5000,129.0895
161.0000,142.9813
49.0000,129.7961
159.5000,158.5984
205.0000,198.6907
206.0000,145.9775
226.5000,149.1738
75.0000,100.3655
225.8000,195.0538
150.0000,109.3169
268.5000,241.1486
55.6000,109.4674
161.0000,190.5085
204.0000,188.0033
114.8000,94.3264
254.0000,246.4783
211.0000,251.3154
194.0000,162.6349
80.0000,93.1226
234.0000,130.1706
177.0000,284.8856
226.5000,187.2268
158.5000,169.8035
151.0000,144.2971
94.0000,76.6493
35.5000,110.3475
219.0000,214.8790
119.0000,145.1578
164.0000,188.8541
229.5000,282.1541
63.3000,120.0844
148.0000,150.6962
241.0000,252.0173
161.0000,131.8062
209.0000,188.1295
231.0000,164.4249
68.9000,103.6655
97.0000,146.7055
130.0000,149.2511
246.5000,311.2260
234.5000,240.5717
140.5000,171.7211
172.5000,157.7716
138.5000,163.6951
101.5000,121.2423
93.0000,187.0169
138.0000,153.4108
177.0000,143.0826
160.0000,136.2632
53.5000,116.0399
127.5000,129.1804
133.0000,126.2983
135.0000,285.2714
187.0000,153.3714
152.0000,98.2143
101.0000,90.3502
153.0000,191.9660
84.8000,128.1256
119.5000,111.8781
170.0000,188.5940
138.5000,119.1302
221.5000,186.2995
202.0000,198.5728
87.5000,127.4765
174.0000,193.8353
103.5000,164.0591
133.5000,179.3560
147.0000,149.5927
121.5000,192.1560
151.0000,202.2470
170.0000,149.8160
122.0000,123.2242
149.0000,132.0285
100.0000,115.9585
139.0000,188.9730
166.0000,128.8060
151.5000,114.5453
340.0000,266.2212
144.8000,149.2579
123.0000,126.1460
186.0000,156.7458
195.0000,120.7446
172.8000,183.2074
246.0000,217.0652
166.5000,143.3679
69.9000,96.7553
118.0000,150.4465
73.5000,115.6745
