Target, Prediction
220.0000,232.0605
151.0000,163.4805
91.5000,89.6859
162.5000,148.9285
176.0000,214.8824
160.0000,146.2010
172.0000,129.9268
126.0000,162.6112
107.5000,130.5927
188.0000,158.2860
112.0000,158.3957
142.5000,107.7591
207.5000,194.8800
151.0000,107.3300
104.5000,134.4544
247.0000,217.0461
63.5000,115.4969
260.0000,224.2862
102.0000,119.5188
157.5000,130.0258
114.0000,116.9616
221.5000,211.8468
148.0000,198.3868
248.0000,155.0065
158.0000,125.9195
49.0000,80.8799
145.0000,154.2665
238.5000,283.4586
158.8000,175.7623
119.0000,126.2158
141.0000,204.6026
157.5000,158.5913
89.0000,118.7122
122.0000,167.7487
190.5000,189.7288
165.5000,138.9249
156.0000,114.4031
92.5000,86.2650
174.0000,222.6809
104.0000,118.4768
156.0000,123.7596
109.0000,153.4760
172.5000,184.5628
204.5000,240.2601
118.0000,183.9680
211.0000,182.0069
107.8000,128.1960
284.0000,159.6526
64.0000,91.4042
260.5000,188.4800
82.0000,101.0545
152.0000,176.6756
145.5000,158.2058
100.0000,142.9731
352.0000,253.5677
156.5000,115.9184
194.0000,148.2720
200.5000,222.7497
111.0000,151.6595
226.5000,212.8325
234.5000,244.9006
124.5000,144.2036
230.5000,204.1028
256.5000,187.4451
154.5000,121.6919
236.0000,106.9221
134.5000,77.7628
186.0000,205.6805
221.0000,208.4575
186.0000,191.4861
78.0000,144.1727
133.0000,133.0684
229.0000,108.8084
141.0000,155.4012
182.0000,220.4363
214.0000,197.5193
194.0000,209.0844
56.5000,114.1065
186.0000,187.3906
256.2000,143.3660
66.5000,136.2475
107.5000,141.4373
148.0000,163.1091
151.5000,151.8675
135.3000,133.1932
218.0000,242.4784
55.0000,89.6260
194.5000,129.7257
164.0000,137.9010
135.0000,95.7235
169.0000,86.8091
247.0000,189.6801
280.0000,173.0865
75.5000,135.8490
146.0000,180.0080
155.5000,169.0676
155.7000,172.8449
305.0000,239.8654
209.5000,188.7438
260.0000,261.8129
185.5000,232.7349
201.5000,200.2166
138.5000,133.3329
228.0000,111.3973
109.5000,100.1407
129.5000,152.1715
294.0000,277.6833
281.0000,203.6221
147.0000,136.6456
75.5000,116.2022
121.5000,88.7521
285.0000,257.6906
158.2000,137.3486
49.0000,107.5987
204.0000,160.3240
207.0000,155.3694
73.0000,88.2594
209.5000,200.7277
74.5000,106.0561
85.0000,104.9335
154.0000,95.9343
165.5000,162.3814
126.5000,179.1759
56.5000,136.3866
141.0000,200.8550
260.0000,264.2737
114.2000,98.9323
266.5000,210.7934
253.0000,177.3846
226.0000,153.7979
192.0000,215.6094
105.0000,133.8655
209.0000,213.1653
166.0000,198.7797
208.0000,132.2831
145.0000,159.2073
152.5000,240.6225
107.0000,175.5855
254.0000,247.2462
207.5000,100.6559
156.0000,196.9653
126.0000,98.4907
235.0000,157.4532
178.0000,104.3435
87.0000,112.9107
239.0000,171.1580
125.5000,76.7269
92.9000,158.0364
170.5000,120.0580
195.0000,153.6581
261.0000,214.2935
215.0000,238.4124
392.5000,160.2511
121.0000,154.4996
64.5000,156.2636
50.8000,131.5684
203.5000,159.4834
132.5000,153.8503
254.0000,209.7934
143.8000,105.6479
68.5000,82.3633
249.0000,156.8170
85.5000,92.8888
197.5000,200.1102
125.0000,139.6869
279.5000,221.7447
151.5000,178.0448
240.0000,199.7914
330.0000,291.0582
125.5000,161.1569
118.2000,147.4216
47.5000,87.3774
140.0000,139.1846
247.0000,196.5437
155.0000,218.8437
143.5000,162.5736
164.0000,145.1868
239.0000,229.2826
150.5000,155.1729
209.0000,238.8159
69.5000,85.7666
188.0000,127.1499
196.5000,138.7496
238.0000,187.0587
74.5000,86.0198
205.5000,157.4736
163.0000,107.5580
179.5000,137.6575
113.0000,106.8821
147.0000,174.5902
185.0000,163.6099
144.5000,130.4186
110.5000,133.1320
200.5000,206.0876
206.0000,153.0019
145.0000,105.9194
180.0000,191.3176
133.5000,139.1599
115.5000,181.0880
173.5000,167.4887
177.5000,154.3893
152.0000,156.9019
155.0000,173.1134
222.0000,208.9998
190.5000,249.4598
147.0000,182.7288
113.5000,152.6261
137.5000,130.2599
220.5000,172.5598
108.5000,165.8666
133.5000,140.3746
61.8000,114.2393
210.5000,244.4973
236.0000,158.8296
58.0000,86.1185
95.0000,161.3213
168.5000,181.7640
154.5000,145.3939
179.8000,192.0282
233.0000,135.9330
202.0000,171.6893
49.2000,132.9585
241.5000,236.6548
216.0000,191.9214
131.0000,128.7878
122.0000,188.4496
280.0000,152.9211
63.0000,84.2065
200.0000,176.5271
80.5000,145.5153
100.0000,121.2437
145.5000,124.0245
168.0000,141.4264
210.0000,189.0107
180.0000,146.7775
201.0000,217.0773
161.0000,174.0883
144.5000,100.2035
223.0000,228.1351
84.8000,102.5085
35.5000,88.8151
83.0000,139.6781
170.5000,195.4623
133.0000,187.6029
104.0000,118.5535
302.0000,274.4400
104.0000,89.0079
146.5000,176.6566
114.0000,166.3932
167.0000,168.6568
237.0000,245.7770
245.0000,215.9170
156.0000,142.4878
118.5000,115.0884
39.0000,85.8086
139.0000,136.1619
170.5000,167.1520
106.0000,138.8584
249.5000,240.6667
43.0000,90.5417
192.0000,151.7817
164.0000,182.5006
184.5000,168.1490
167.0000,160.7830
230.0000,163.7130
164.5000,190.5734
195.0000,164.3959
186.5000,94.0640
165.5000,165.9752
187.5000,226.0591
314.5000,221.2367
147.5000,156.5844
77.5000,114.5244
187.5000,173.1256
219.5000,196.0561
157.0000,160.0421
119.5000,127.1979
116.0000,99.1598
131.0000,137.4686
163.0000,145.9352
119.5000,207.4596
90.5000,135.6774
188.0000,115.7506
240.0000,122.3237
80.0000,180.7473
111.5000,124.9633
128.5000,147.4796
209.5000,134.7576
180.5000,136.4336
211.0000,180.5163
202.5000,222.5150
108.5000,131.5095
128.0000,118.7248
177.0000,176.2029
254.5000,213.4906
333.0000,279.2744
213.5000,143.1688
266.0000,155.5114
171.0000,160.0163
27.5000,67.5313
93.5000,109.1633
342.0000,181.9496
124.0000,174.7567
52.0000,103.9273
229.2000,183.4893
162.0000,203.2210
78.5000,112.2702
147.0000,193.3824
156.5000,120.5423
195.5000,191.4736
211.5000,188.1997
149.0000,175.4597
138.0000,154.9241
170.5000,158.5260
262.5000,172.8804
166.5000,143.8189
104.5000,152.7044
110.0000,59.5499
100.5000,123.4010
88.0000,130.4375
255.8000,165.3733
61.0000,134.4594
101.0000,161.2778
179.0000,216.9854
196.0000,122.3362
75.0000,122.0637
242.0000,170.9561
317.0000,307.8073
180.5000,188.9489
225.0000,197.0793
321.0000,201.7144
214.5000,188.0983
229.0000,255.4213
222.5000,158.5256
53.0000,78.9819
195.5000,174.5703
80.7000,85.6347
100.0000,133.6876
281.0000,256.7149
172.5000,182.7688
224.5000,180.1912
86.5000,100.5923
112.0000,126.9586
108.0000,131.9044
89.0000,135.2250
124.0000,98.8778
298.0000,254.1772
134.0000,152.5619
221.0000,205.3775
59.0000,73.3983
103.5000,156.7746
181.0000,162.5733
148.0000,96.6171
119.0000,158.8674
81.8000,137.3791
195.5000,142.8092
174.0000,175.7546
250.0000,189.5962
64.5000,65.0838
212.0000,196.4644
158.0000,77.2781
74.0000,118.2279
193.0000,197.3703
177.5000,119.7275
236.5000,199.2698
136.5000,166.7956
75.5000,135.9572
68.0000,94.1428
56.0000,84.0887
98.5000,152.7539
108.5000,101.8662
132.5000,78.6844
113.5000,117.6292
121.0000,149.7679
273.0000,251.5761
86.0000,150.1923
211.5000,175.5466
86.5000,128.9296
148.0000,96.2389
238.0000,180.1809
227.5000,221.1978
126.0000,114.9440
59.5000,117.5653
222.5000,178.9807
291.0000,242.2277
155.5000,117.3689
198.0000,202.1369
201.0000,180.0477
166.5000,99.5474
155.5000,171.3742
172.5000,194.3596
280.0000,243.1823
170.0000,173.0922
136.0000,142.8369
140.0000,115.8354
129.5000,129.7591
170.5000,133.7137
126.5000,177.5588
229.5000,193.0230
163.0000,123.3482
144.0000,191.3764
136.5000,193.8526
123.0000,101.5014
295.0000,256.8160
280.0000,186.3792
162.5000,133.9706
157.0000,164.8458
269.5000,228.2850
290.5000,178.8448
178.0000,182.0287
152.0000,188.2406
180.0000,112.4027
175.0000,182.7698
166.0000,132.9086
259.0000,149.7184
110.5000,124.3729
229.5000,216.0213
264.0000,197.4968
175.0000,144.7787
56.0000,102.2555
200.0000,131.3828
210.0000,197.5127
316.0000,257.2847
84.0000,158.8416
156.0000,174.3495
144.5000,196.6205
238.5000,204.6184
111.2000,107.9568
113.5000,145.6131
61.0000,84.0897
204.5000,174.3479
205.0000,170.2164
115.0000,162.3495
141.5000,125.8577
258.5000,225.4033
56.0000,83.9054
248.0000,254.9096
163.0000,239.7054
138.0000,151.7799
300.0000,102.3411
83.0000,98.0894
306.0000,275.4184
185.5000,202.4014
217.5000,243.5713
206.0000,199.2968
71.5000,84.2580
103.5000,148.9478
130.0000,153.9514
77.5000,150.7154
109.0000,146.4660
244.0000,231.5294
249.5000,196.1031
166.5000,140.9466
208.0000,119.4874
120.5000,118.6297
59.0000,77.3305
132.0000,133.6178
118.0000,145.2750
170.0000,197.9257
274.0000,214.0615
88.6000,91.7225
135.5000,138.9922
124.0000,141.1604
197.5000,229.8509
113.0000,213.5672
202.0000,187.0417
142.5000,129.2962
139.5000,124.1903
68.2000,98.8091
178.5000,183.6198
133.0000,191.4370
196.0000,234.2505
182.0000,145.7313
188.0000,143.7125
272.0000,173.0804
151.0000,192.9562
120.0000,189.2783
221.0000,169.3931
212.0000,197.4815
230.0000,218.9145
93.5000,132.5726
128.0000,130.6246
155.5000,160.7731
186.0000,124.9167
254.5000,216.6440
79.5000,92.6950
159.0000,113.2603
175.5000,139.1216
203.0000,174.8886
187.5000,172.1450
189.0000,131.9100
177.0000,184.8731
269.5000,183.9214
246.5000,234.8575
128.8000,152.9220
222.5000,208.0417
263.5000,196.3790
215.0000,136.0019
90.5000,110.5959
136.5000,136.6281
123.5000,128.4061
275.0000,181.6581
360.0000,384.6573
72.5000,70.9161
102.5000,118.6531
308.0000,215.2499
224.0000,154.6586
129.5000,130.5642
171.0000,167.3518
194.0000,113.8409
286.5000,204.0697
139.0000,185.6126
138.5000,156.3439
195.0000,162.8750
165.0000,157.2072
78.0000,115.7714
109.0000,152.9426
139.0000,79.1374
66.0000,68.9020
83.0000,125.2413
69.8000,110.0005
53.5000,104.8915
289.0000,195.6237
116.5000,133.4118
205.5000,163.6356
170.5000,143.0374
159.0000,231.1632
112.8000,127.3365
113.5000,156.5141
162.5000,202.0623
190.0000,160.0717
133.0000,199.8147
246.5000,176.9270
154.0000,87.5910
114.5000,152.9427
221.0000,224.1406
74.5000,96.6478
213.0000,228.3861
118.0000,121.4910
292.0000,175.7587
134.5000,152.1390
133.0000,91.5632
71.5000,88.7487
180.0000,177.1513
169.0000,113.4069
157.0000,161.0977
55.2000,104.8902
229.5000,255.9904
200.0000,147.4698
136.0000,134.5603
191.0000,120.5880
200.5000,251.4498
282.4000,254.5228
276.0000,204.2578
148.0000,215.0533
162.0000,137.5034
193.0000,195.8430
243.0000,216.4802
105.0000,148.7315
138.0000,264.9381
252.4000,182.4378
268.0000,223.0449
193.5000,107.2754
132.0000,185.5281
72.5000,94.7057
168.0000,143.6866
140.5000,144.0954
94.0000,111.5373
102.0000,153.9094
186.5000,234.5927
194.0000,195.9838
122.0000,94.1210
141.0000,144.5203
135.5000,166.0901
142.5000,150.3787
61.5000,116.1034
184.2000,196.4653
96.0000,109.7297
224.5000,124.9005
151.0000,172.9510
195.2000,217.8477
279.5000,143.4964
107.0000,144.7071
165.5000,168.7115
148.0000,137.5319
184.0000,266.2177
164.5000,176.9859
69.5000,87.9515
159.5000,141.9044
184.0000,200.7754
151.0000,172.9562
189.0000,175.4423
152.5000,86.2318
221.0000,143.2673
176.0000,167.9828
63.5000,99.0000
150.5000,137.6575
146.0000,197.9721
120.0000,105.5605
83.5000,142.4600
215.0000,231.3679
173.0000,114.0122
97.0000,128.5620
280.0000,213.1659
121.0000,145.5575
194.0000,223.5695
93.0000,107.9625
106.0000,178.9174
97.0000,122.1835
106.0000,159.9472
162.0000,189.4398
120.0000,184.7286
80.0000,134.6109
179.5000,120.5129
91.0000,89.5427
163.0000,157.5973
123.5000,113.7551
100.0000,109.1302
149.0000,155.9329
165.8000,170.9513
198.0000,187.1738
184.5000,192.0471
116.5000,107.3811
217.5000,169.6973
255.0000,148.7644
208.0000,197.1132
250.0000,270.8832
224.0000,243.7505
239.0000,112.5112
108.5000,151.9228
120.5000,135.2827
107.0000,136.6655
254.0000,202.6393
127.0000,141.5602
151.0000,147.1110
99.5000,93.4110
209.0000,143.3505
97.0000,107.3857
82.5000,98.5224
309.5000,235.2541
57.0000,137.3355
212.5000,193.6238
164.0000,159.3990
168.5000,205.5853
149.0000,162.3942
187.0000,126.9486
212.0000,169.9668
88.0000,115.9789
175.0000,147.5972
118.5000,148.0181
102.0000,147.6663
97.0000,112.1047
108.5000,83.4478
258.0000,193.8182
285.0000,285.6530
199.0000,176.9052
113.0000,152.3722
161.0000,229.8749
240.5000,182.3488
169.8000,164.5617
257.0000,289.4576
123.5000,129.6638
48.5000,110.2118
102.0000,114.0950
71.5000,118.4514
220.1000,219.2879
211.0000,150.8712
186.0000,151.5806
92.5000,176.0058
158.0000,77.9555
150.0000,208.6496
71.0000,108.8455
205.0000,140.1001
145.0000,164.4731
103.5000,92.2865
199.5000,244.6661
119.0000,154.0115
45.5000,89.3374
124.5000,144.3647
101.0000,94.5740
171.0000,209.2804
214.0000,179.6802
161.0000,162.5351
160.5000,149.1748
138.0000,74.7661
279.0000,287.3137
174.0000,158.9728
113.5000,138.8014
106.5000,143.4367
85.0000,153.2517
149.0000,155.8775
160.5000,96.1080
295.0000,256.6748
112.0000,191.5405
199.5000,199.5109
207.5000,141.5974
162.5000,96.1477
179.0000,167.6232
188.5000,167.1776
222.5000,163.8535
213.5000,173.3825
278.2000,251.9742
245.8000,217.0537
301.0000,260.8658
70.0000,138.2572
166.0000,141.7704
133.0000,196.6656
139.0000,179.0400
231.0000,170.1623
287.0000,239.9599
92.0000,78.6743
200.5000,226.1964
166.8000,179.4328
140.5000,159.0688
147.5000,167.4078
223.5000,202.1148
220.0000,179.6001
191.0000,166.8200
31.5000,83.1836
178.0000,247.5515
98.5000,121.0716
88.6000,154.2395
156.0000,163.6089
73.5000,95.9961
85.8000,78.7286
223.8000,141.2326
106.0000,97.3320
237.4000,202.5646
211.0000,243.6560
156.0000,138.2225
129.5000,155.5692
197.5000,161.0122
192.5000,159.9411
87.5000,118.7409
96.0000,84.5667
94.5000,123.4532
71.5000,109.9701
226.0000,166.8173
88.0000,81.3615
76.0000,135.3510
199.0000,214.6090
194.5000,245.6631
229.0000,204.5593
131.0000,140.2945
233.0000,220.5267
92.0000,74.8038
80.0000,80.6828
186.0000,221.7010
137.0000,118.2719
295.0000,274.8702
209.0000,165.9246
102.5000,76.7353
186.5000,135.3545
173.5000,101.0242
254.0000,238.4233
115.5000,110.5438
212.0000,241.8969
146.5000,172.3331
181.5000,165.8861
251.0000,216.8708
223.0000,206.6019
184.0000,250.8766
215.0000,196.2594
118.0000,164.0655
133.5000,93.4512
161.0000,163.6249
219.0000,213.5078
209.5000,183.5732
82.5000,95.0304
156.0000,185.8073
96.5000,99.7784
74.0000,133.5999
125.0000,162.3993
198.0000,126.5439
157.0000,223.7377
219.5000,211.4174
120.0000,124.6695
166.5000,182.3702
122.0000,214.5006
153.5000,150.7896
159.0000,146.0291
149.5000,126.4451
93.5000,112.4034
163.0000,193.2671
168.5000,149.9199
184.5000,165.2261
127.5000,228.2136
268.5000,180.0420
97.8000,100.2769
186.0000,137.1167
233.0000,237.7847
200.0000,337.5439
221.0000,120.6473
203.0000,217.4949
153.0000,122.6248
120.0000,152.7919
98.0000,119.5781
184.0000,120.9254
144.0000,208.6861
150.5000,115.6814
89.0000,128.8038
210.5000,234.6492
104.0000,128.3162
159.0000,178.3595
80.0000,92.9893
163.5000,189.1032
100.0000,110.1801
119.0000,152.3433
102.8000,126.9586
261.0000,206.1918
202.5000,221.3851
159.0000,181.9233
321.0000,153.7867
91.5000,115.5043
157.5000,142.7142
101.5000,139.5135
183.5000,185.9038
229.0000,181.4822
222.0000,211.8877
132.5000,128.1943
187.5000,209.5389
122.4000,95.2139
136.0000,118.2220
143.0000,153.6043
168.0000,142.0601
219.0000,135.5368
52.8000,72.4865
191.0000,202.0640
171.4000,144.1418
241.0000,197.7948
169.5000,162.2339
216.5000,170.3278
66.0000,95.2882
279.0000,187.9662
129.0000,149.7165
148.5000,142.1127
170.0000,193.9840
139.0000,153.2866
221.5000,175.6552
133.5000,108.8221
127.0000,124.1040
130.0000,135.0856
104.1000,183.2860
41.0000,66.8723
163.5000,155.6240
126.0000,175.4187
124.5000,123.9946
336.0000,336.9423
174.5000,186.9972
267.0000,224.6392
92.0000,105.7810
128.0000,181.0636
87.0000,110.0135
184.0000,115.1469
104.0000,158.9416
141.0000,94.1011
63.5000,109.6528
171.0000,163.5313
208.0000,202.1387
243.0000,265.3430
161.5000,180.7345
209.0000,173.9932
61.0000,107.9593
144.1000,186.6133
174.0000,171.9897
200.5000,161.8215
75.0000,165.3732
209.0000,113.1981
156.5000,177.5172
120.0000,87.1239
20.5000,190.9411
169.0000,189.9908
99.5000,104.0357
257.0000,200.9887
176.0000,137.8385
160.5000,176.6737
187.0000,165.4596
189.0000,177.6898
210.0000,147.1446
122.0000,161.2900
238.5000,140.7653
152.0000,150.2116
207.0000,159.7286
180.5000,222.0554
113.0000,129.2028
189.5000,157.7281
132.0000,75.7153
143.0000,154.5868
210.0000,154.2442
87.0000,96.5096
71.5000,161.2476
276.0000,247.8161
246.2000,253.4410
146.5000,131.3853
77.0000,82.4249
121.2000,152.9924
55.5000,75.6732
120.5000,128.7646
159.0000,152.0969
126.5000,137.3004
181.0000,188.2993
139.0000,149.6218
290.0000,265.7607
101.5000,127.7657
99.0000,207.3836
44.0000,105.6795
55.2000,158.8303
295.0000,329.5688
240.0000,177.8062
237.0000,287.8034
136.0000,190.7773
