Target, Prediction
151.0000,205.1265
184.0000,217.7911
161.0000,166.8290
289.0000,218.1285
135.0000,166.2087
95.0000,100.8980
198.0000,129.7401
102.8000,132.6653
143.5000,160.9103
214.5000,189.8630
111.0000,142.7446
137.5000,169.1827
107.0000,106.9939
186.0000,132.0704
38.0000,94.5672
63.5000,127.0579
148.6000,142.3005
113.5000,124.8803
143.8000,93.6358
44.0000,114.1004
74.0000,80.5991
266.5000,193.6650
57.5000,206.4106
83.0000,124.5065
190.5000,185.2378
196.5000,141.4517
211.0000,177.1662
170.0000,184.3015
224.0000,151.9356
91.0000,178.5063
215.0000,179.2939
311.0000,259.7882
144.0000,159.6472
121.5000,183.5000
147.5000,224.9943
197.0000,207.7734
176.5000,185.3876
111.5000,107.2732
290.0000,267.4022
211.0000,130.6157
52.8000,95.7092
280.0000,249.1337
142.9000,176.1314
250.0000,247.0616
156.0000,122.9678
164.0000,123.8751
260.5000,174.1578
94.0000,157.9133
61.0000,67.1392
121.5000,147.2412
87.0000,131.3395
217.0000,170.0259
121.0000,150.5991
156.0000,113.0816
268.5000,218.5583
210.0000,205.9335
173.5000,133.9771
207.5000,100.4313
292.0000,163.2101
118.5000,120.8377
119.5000,135.6110
239.0000,296.4151
51.0000,62.9225
229.5000,243.6679
162.5000,102.9875
146.0000,209.2550
144.0000,136.9563
200.5000,125.0150
187.0000,165.4211
159.5000,167.1859
180.5000,201.4621
57.5000,92.9929
216.0000,259.4969
108.5000,113.1173
123.5000,141.1369
157.0000,163.8358
189.0000,104.7126
181.5000,175.5119
116.0000,157.1603
74.5000,91.0402
73.0000,94.2781
72.5000,143.1575
295.0000,194.9074
157.5000,195.3518
167.0000,149.9237
229.5000,215.7884
153.5000,155.3699
123.0000,117.6659
120.2000,118.8216
52.0000,94.1881
209.0000,244.8994
132.0000,73.9945
147.5000,141.4104
109.5000,165.3568
229.0000,177.3023
234.0000,159.1278
131.5000,139.5703
86.0000,87.5987
138.0000,162.3716
151.0000,117.0985
106.0000,126.8141
219.0000,186.5225
151.0000,171.5342
102.5000,161.7495
200.0000,189.8336
44.0000,83.9504
148.0000,141.5033
195.0000,136.5658
182.2000,152.5575
100.0000,104.7681
241.0000,234.0877
227.0000,236.3645
164.5000,97.8347
161.0000,157.2595
140.0000,155.1360
281.0000,163.5611
101.0000,108.1317
211.5000,165.7139
202.0000,223.3827
284.0000,187.4388
277.0000,152.6736
207.0000,170.0213
173.5000,112.8359
270.5000,179.1831
122.0000,109.9219
109.0000,142.8648
91.5000,102.3246
141.5000,114.3069
352.0000,206.4869
80.0000,157.4973
247.0000,202.6770
74.0000,74.2958
82.5000,103.3574
93.0000,111.8249
115.8000,143.8599
229.5000,185.6473
335.0000,152.1143
203.5000,182.0431
243.0000,180.0576
91.5000,100.5601
103.5000,136.5894
150.0000,184.4812
192.0000,186.0071
125.0000,119.6376
210.0000,156.8281
177.0000,176.9123
154.0000,110.7190
150.0000,219.9384
160.5000,187.2273
120.5000,106.9311
170.5000,150.3486
174.0000,186.4655
240.0000,220.7896
87.5000,90.1801
121.5000,164.3190
241.0000,222.7655
240.0000,176.3629
128.0000,162.9245
98.0000,151.9745
100.0000,169.7645
165.0000,159.5879
123.5000,86.0090
133.2000,142.4015
105.2000,119.3646
230.0000,165.6357
108.0000,198.4323
79.5000,123.3970
181.5000,154.4387
71.5000,155.3048
169.5000,140.8076
137.0000,142.0649
290.5000,163.2027
152.0000,133.5004
121.2000,160.1086
80.0000,116.3537
78.0000,70.3392
55.0000,72.8894
144.5000,156.1264
140.0000,118.5194
294.0000,276.9110
139.5000,132.8227
152.0000,118.1627
216.0000,164.1831
168.5000,166.2382
122.0000,182.2509
69.5000,137.8100
199.0000,254.6768
146.0000,139.7391
223.8000,152.1841
69.5000,114.3341
80.5000,102.1543
193.0000,201.5420
255.0000,143.5091
205.5000,194.3249
109.5000,104.9396
155.5000,180.9246
233.0000,217.5394
185.5000,192.3768
277.5000,212.9748
195.0000,121.9688
164.0000,145.0697
97.0000,124.4107
132.0000,119.7860
33.0000,118.4279
159.5000,170.2763
49.0000,87.5254
127.5000,106.6081
76.0000,95.5314
179.0000,183.2695
191.0000,119.8828
142.5000,120.1432
156.5000,210.5364
76.0000,106.9121
170.5000,94.1455
263.5000,179.3360
127.5000,152.1085
219.5000,191.8040
131.0000,127.9181
142.5000,120.3331
211.5000,167.0600
185.0000,181.2296
134.5000,144.8043
105.2000,127.5816
114.0000,161.7680
142.0000,111.9748
95.0000,144.5537
143.5000,98.9144
168.5000,177.7710
288.5000,224.3862
98.5000,118.0483
148.0000,116.6024
40.5000,77.6012
176.0000,174.3715
143.0000,135.2376
45.5000,108.9556
150.5000,113.1588
213.5000,148.9708
57.5000,88.9489
136.5000,164.5292
139.5000,123.6541
163.5000,185.0574
164.0000,146.9028
162.0000,181.0869
92.5000,137.6213
210.0000,149.8566
269.5000,138.3558
142.4000,100.0256
195.0000,147.1932
321.0000,183.7070
219.0000,210.4503
137.0000,142.5185
88.6000,85.7832
312.5000,226.8964
246.5000,170.7959
215.0000,118.4056
278.0000,238.9466
209.5000,96.4225
91.5000,86.6630
156.0000,66.9766
185.0000,193.3697
178.5000,195.3456
118.5000,129.7177
90.0000,118.5669
155.0000,155.4980
90.8000,140.3318
163.5000,181.8912
117.0000,206.1423
147.0000,133.2663
269.5000,182.5761
86.5000,133.9898
215.0000,175.2211
185.5000,197.8030
106.0000,105.7277
131.0000,166.6405
293.0000,175.3115
80.0000,103.1387
169.0000,224.1629
172.0000,228.5122
118.5000,137.0853
150.0000,162.5807
230.0000,276.4828
186.0000,119.7801
275.0000,241.7626
225.8000,210.3208
88.5000,114.5895
119.5000,110.9407
153.5000,183.3874
175.0000,185.9230
142.5000,143.4946
159.0000,227.1979
159.5000,167.8319
133.0000,178.1712
187.5000,188.2000
160.5000,159.1296
146.0000,175.1402
190.0000,124.0916
50.0000,104.5877
209.5000,172.4175
189.0000,128.6431
202.2000,191.5976
204.0000,172.2625
171.0000,161.7862
188.5000,178.7921
176.5000,175.1283
231.8000,178.0616
51.5000,93.3178
258.0000,178.5920
123.0000,132.5698
259.0000,155.2529
120.5000,147.2820
194.0000,208.3857
91.0000,139.4616
212.5000,139.8174
178.0000,202.0121
126.0000,110.4086
103.0000,159.0560
337.5000,231.3891
159.0000,98.9865
44.5000,119.3949
271.0000,225.1641
261.5000,203.0307
76.5000,103.9355
181.0000,238.2445
212.0000,195.9522
210.5000,262.4630
225.0000,181.0245
205.5000,122.8031
156.0000,129.2600
204.0000,230.2735
131.5000,78.3432
119.0000,129.4706
156.0000,172.9859
224.0000,111.8332
185.5000,160.2960
104.5000,145.7193
275.0000,221.3551
112.0000,117.8030
215.0000,181.0463
96.0000,150.7640
61.5000,158.5108
129.0000,178.5125
168.0000,145.3887
116.0000,148.4400
231.0000,182.4451
301.5000,168.9911
251.5000,169.9556
128.0000,153.0793
147.0000,185.9897
133.0000,102.9100
155.0000,141.3109
153.0000,149.5071
306.0000,241.8475
145.0000,94.2764
185.0000,166.2643
251.0000,213.9914
125.0000,181.3600
155.5000,177.7493
166.0000,193.9167
250.0000,191.8812
93.0000,105.1193
340.0000,275.3263
226.0000,151.2296
96.0000,105.8133
157.0000,266.1044
245.0000,212.2436
123.5000,165.8184
108.0000,108.7897
136.0000,75.4835
165.0000,147.0030
345.0000,159.1357
187.0000,150.8242
328.0000,288.8640
40.0000,115.6375
196.5000,197.4859
105.0000,133.4872
138.0000,154.3979
69.8000,100.7225
176.0000,103.5758
63.5000,130.8587
63.3000,101.4863
179.8000,206.5810
69.0000,115.4340
220.0000,174.8130
120.5000,136.4536
179.5000,217.3860
89.5000,123.8536
92.0000,79.8078
109.0000,143.8279
234.0000,201.1093
239.5000,187.1991
251.5000,223.9293
167.5000,179.4426
211.0000,204.7016
139.0000,162.5512
125.0000,120.4871
156.5000,159.4445
141.5000,121.6325
187.5000,115.9473
119.0000,110.8823
191.5000,151.7555
71.5000,74.2480
115.8000,114.2345
253.0000,172.6510
192.0000,191.1884
207.5000,194.1178
134.0000,135.1857
221.5000,197.0331
55.0000,101.7901
194.5000,227.5447
195.5000,196.4617
136.0000,183.2324
360.0000,291.3262
170.0000,161.6311
278.0000,96.6060
99.8000,103.9425
230.0000,223.0667
200.0000,180.1182
187.5000,218.3351
200.0000,206.6432
173.5000,171.9651
96.0000,94.1362
140.0000,204.1701
131.0000,167.7361
126.0000,150.7314
158.0000,90.7777
203.0000,236.4516
226.0000,173.2972
157.5000,149.8889
241.0000,184.4270
137.0000,155.9695
153.0000,140.4303
192.5000,168.3362
81.8000,145.5813
210.0000,141.3993
103.5000,122.7055
260.0000,153.7871
162.0000,131.5089
190.8000,170.8813
189.0000,171.0683
229.2000,177.2517
114.5000,109.2204
154.5000,162.1854
171.0000,138.1553
210.2000,188.3017
145.0000,148.4696
276.0000,200.0226
77.5000,101.9065
256.2000,153.7659
231.0000,209.8154
178.5000,171.4224
163.0000,147.6151
174.0000,121.5003
111.5000,121.0147
154.0000,96.4704
208.0000,172.6320
234.0000,145.5619
152.0000,144.5539
151.0000,143.2834
77.0000,95.4253
148.0000,146.4971
254.0000,193.6912
126.5000,174.6069
175.5000,175.8239
184.5000,196.2056
135.0000,207.9857
55.0000,74.3355
239.0000,228.6185
38.0000,64.9029
253.5000,227.8405
131.0000,147.4262
138.0000,124.8318
174.0000,231.8982
184.5000,189.5449
110.5000,68.5048
175.0000,129.9873
127.5000,130.4192
149.0000,188.5819
180.0000,209.5309
176.0000,157.1173
113.0000,128.1745
192.0000,152.5491
158.5000,156.7548
250.0000,229.7352
200.5000,225.2906
169.5000,152.5765
215.0000,171.9878
294.0000,302.5565
330.0000,280.8082
135.0000,269.2913
203.5000,166.2275
86.5000,83.1953
69.5000,110.4327
118.0000,143.2482
63.0000,138.2089
187.5000,174.7207
210.0000,151.0784
198.0000,163.8228
227.5000,186.3239
188.0000,149.8402
221.0000,234.2958
179.5000,199.9996
163.0000,143.8460
173.5000,125.5720
184.0000,135.4005
91.0000,87.3866
219.0000,170.4979
283.5000,315.8369
180.0000,143.6721
222.5000,152.3108
138.5000,116.6466
152.0000,192.5797
279.0000,306.2183
179.5000,164.1850
124.5000,116.6092
163.0000,219.9055
206.0000,155.8010
116.0000,158.4686
72.5000,129.5136
270.0000,196.1199
131.0000,93.3806
189.0000,105.1973
116.0000,136.6837
68.0000,73.6364
224.5000,196.9580
111.2000,112.6728
257.5000,175.2921
221.0000,184.2263
62.5000,66.6189
179.0000,166.2321
66.0000,125.9721
128.0000,203.0483
215.0000,168.1093
214.0000,198.0108
113.0000,141.1395
211.0000,186.2336
249.5000,246.7565
179.0000,160.0786
176.0000,154.2039
123.0000,101.7435
175.5000,137.6536
172.5000,230.1099
86.8000,130.4297
166.5000,147.3813
202.0000,208.1797
188.5000,239.2924
145.0000,130.2839
34.0000,91.7532
