Target, Prediction
112.0000,190.1636
150.5000,125.4878
164.0000,170.8920
132.5000,169.7953
170.5000,91.5229
234.0000,119.4935
165.5000,200.6965
165.5000,204.8151
248.0000,239.9161
55.5000,61.7509
176.5000,124.6416
170.5000,158.4108
72.5000,87.3259
109.5000,118.6451
165.5000,156.8023
264.0000,189.3960
222.0000,276.9432
240.0000,278.1122
72.0000,129.3314
154.0000,108.2846
209.0000,226.6686
89.5000,86.7776
138.0000,157.7047
122.0000,110.3353
91.0000,214.9984
129.5000,131.7089
163.5000,202.4874
125.0000,147.3629
174.0000,202.1853
143.0000,122.0456
216.0000,193.1855
292.5000,181.5936
146.5000,167.3166
113.5000,124.4610
113.5000,153.1269
192.0000,158.4065
113.5000,133.7631
205.2000,221.4328
280.0000,262.5209
109.0000,111.2369
322.5000,132.5531
195.5000,163.1305
158.8000,184.8958
204.8000,128.2635
210.0000,169.5403
190.8000,143.9554
295.0000,226.5908
73.5000,113.2917
119.0000,145.2738
164.5000,206.6328
281.0000,178.3492
55.6000,113.8370
112.5000,174.8557
172.0000,160.9206
265.0000,217.5659
49.0000,106.3418
93.0000,106.8168
161.0000,161.7667
141.0000,141.4379
109.0000,179.3321
244.0000,148.0617
176.0000,215.9484
174.5000,158.9664
131.0000,166.8730
257.5000,187.1298
152.5000,164.4816
132.0000,76.6577
181.0000,127.4618
192.0000,223.8085
236.0000,187.1219
157.5000,206.9106
154.5000,110.5697
221.5000,172.1768
206.5000,170.4225
94.0000,91.1406
211.0000,190.8340
193.0000,189.4994
114.0000,103.8713
132.5000,151.9864
142.0000,198.8365
138.5000,166.6121
158.0000,142.9183
123.0000,91.0780
64.5000,135.1784
216.0000,129.7994
291.0000,270.5800
230.0000,203.9535
160.5000,196.2448
63.5000,122.6205
98.0000,150.4098
272.0000,231.3034
130.5000,152.4724
215.0000,107.8214
213.0000,171.6022
168.8000,143.7067
233.0000,199.3871
148.0000,143.7782
222.5000,164.4657
107.5000,154.9208
317.0000,343.8834
219.0000,234.6668
104.0000,105.2599
132.5000,157.5883
154.5000,171.4809
68.0000,108.6552
87.0000,92.7881
58.0000,112.1545
174.0000,189.6069
210.5000,192.8534
170.0000,140.5181
122.0000,128.9521
173.8000,121.2232
166.0000,173.4355
240.0000,280.8969
126.0000,104.8510
246.5000,332.9669
79.0000,97.2378
96.5000,159.0733
121.0000,179.3321
106.0000,132.7235
85.0000,119.5909
174.0000,138.5186
156.0000,253.7499
194.5000,129.8458
134.5000,60.9673
