Target, Prediction
215.0000,194.9278
148.0000,136.4016
194.0000,199.0874
147.5000,154.6800
56.5000,129.8738
194.0000,116.1375
77.5000,125.4522
192.5000,213.7144
149.0000,172.4965
144.5000,213.3019
287.0000,232.2032
154.5000,183.7155
181.0000,130.3112
233.0000,200.6767
41.0000,98.7308
200.5000,260.3173
221.5000,183.9618
172.5000,161.6545
73.5000,133.1499
285.0000,270.3926
281.0000,252.9874
103.5000,151.9643
137.5000,85.6279
151.0000,132.9693
178.0000,187.7028
233.0000,161.2984
241.0000,191.2155
191.0000,225.5964
200.5000,192.8608
128.0000,116.9555
51.5000,56.3322
129.5000,108.4335
223.0000,236.3326
144.0000,160.1940
132.5000,98.9676
184.5000,190.9727
263.0000,243.0607
65.0000,117.7288
124.0000,137.8448
204.0000,193.1896
229.5000,238.7983
134.5000,168.4965
178.5000,197.7906
236.0000,150.8062
160.5000,113.8393
208.0000,169.4523
135.0000,99.9480
298.0000,251.7613
188.0000,183.2503
94.0000,155.8008
89.0000,115.1426
96.5000,155.9416
161.0000,196.4902
175.0000,221.1905
128.5000,166.2663
155.0000,225.6684
186.0000,157.5043
132.0000,69.9865
215.0000,181.1100
192.0000,181.9562
114.5000,90.5591
118.0000,142.4237
217.5000,240.8229
191.0000,180.0589
133.0000,90.8872
123.0000,151.0163
185.0000,143.8451
155.0000,152.1241
239.0000,313.1305
311.0000,108.3761
89.5000,139.5141
84.0000,150.2689
259.0000,205.1717
99.8000,127.2089
101.5000,94.8596
241.0000,221.5486
104.0000,126.1928
211.0000,176.4165
67.5000,130.3430
181.5000,160.8123
115.5000,108.5761
119.5000,190.3105
156.0000,174.1612
189.5000,164.7346
120.0000,126.5687
176.0000,166.1021
130.5000,171.7139
186.0000,187.4526
139.0000,171.3839
104.0000,170.0913
272.0000,276.4703
175.5000,169.0960
187.0000,228.4062
210.5000,177.2707
120.0000,157.8666
83.0000,140.5327
292.0000,158.4731
195.5000,171.2734
98.5000,158.8428
122.0000,166.3208
135.2000,167.8881
164.5000,173.1184
229.5000,164.3205
219.0000,172.2968
180.5000,151.8225
168.0000,77.5040
225.8000,221.8260
280.0000,250.0233
116.0000,164.1391
94.0000,90.6747
123.5000,117.6644
145.5000,158.6680
171.0000,186.1025
219.5000,206.0035
122.0000,158.3408
90.2000,111.4708
268.5000,172.5028
171.0000,200.8410
156.5000,149.2864
104.0000,93.4841
200.0000,191.9200
197.0000,189.4795
108.5000,119.9047
159.0000,219.8762
61.0000,96.7942
266.5000,306.1551
118.0000,117.1799
104.5000,140.7436
143.0000,136.3532
195.5000,187.7176
89.5000,103.8918
102.5000,124.9711
169.0000,111.1714
145.0000,105.6308
74.8000,127.2089
186.0000,186.1879
141.0000,158.0896
152.0000,159.1521
102.5000,159.5795
281.0000,177.8492
332.0000,195.2992
45.0000,149.0615
267.0000,176.9067
209.5000,224.3436
69.5000,113.1836
71.5000,158.7675
194.0000,108.0557
172.5000,171.0777
115.5000,114.9432
102.0000,134.3617
165.0000,157.0758
104.0000,98.4507
224.0000,221.4333
117.0000,166.8305
113.0000,99.1858
71.5000,79.7938
170.5000,126.0568
220.0000,184.6752
197.5000,184.0085
231.8000,193.9430
89.0000,89.4026
203.5000,159.4110
167.5000,152.0159
159.0000,138.6285
270.0000,246.7486
115.8000,131.2142
140.0000,135.6599
132.1000,142.3300
214.0000,128.4721
115.0000,110.2309
152.0000,131.2314
156.0000,106.4996
260.6000,248.3975
256.0000,161.3619
249.5000,294.5547
201.0000,177.9524
200.0000,139.7144
167.0000,192.7465
273.0000,189.3397
175.5000,162.9435
149.0000,126.9389
155.5000,122.7290
152.0000,121.8919
123.8000,152.4396
229.0000,239.2010
163.5000,190.5718
96.0000,69.9516
75.0000,95.6301
144.5000,145.9433
101.5000,141.7696
179.0000,136.1459
85.5000,130.0969
147.5000,166.0442
119.0000,109.2584
178.5000,208.7021
202.0000,221.8355
65.0000,124.4648
139.5000,158.9018
86.0000,110.8031
222.5000,198.5146
202.0000,246.0862
211.0000,151.7129
210.0000,159.4516
181.0000,188.1121
110.8000,113.8422
234.0000,145.8163
182.2000,158.1113
123.5000,129.8717
119.5000,84.2333
299.0000,218.4164
104.0000,105.1028
151.0000,188.3275
129.5000,139.6733
181.5000,131.0111
130.5000,73.4081
137.0000,144.8207
162.5000,101.7744
184.0000,156.6535
109.0000,153.5815
165.8000,157.7696
191.0000,184.0384
125.0000,109.2129
107.0000,115.2053
122.0000,103.9458
187.5000,164.8083
224.5000,184.0632
191.0000,201.0686
123.0000,119.0239
138.0000,79.3641
215.0000,211.4164
124.5000,115.1295
141.0000,174.9060
88.0000,130.7224
222.5000,157.6620
111.5000,92.6676
238.5000,136.2312
265.0000,219.7939
283.0000,247.5200
203.8000,193.2835
102.0000,151.3031
209.0000,154.1178
52.0000,72.2907
277.0000,155.7693
106.0000,124.3126
81.8000,90.3765
87.0000,105.4025
234.0000,183.0773
107.0000,107.0229
142.5000,115.1322
137.0000,130.3509
44.5000,72.7749
137.2000,135.9395
158.5000,159.0572
276.0000,190.6783
237.0000,216.5736
295.5000,226.9969
268.5000,215.6655
173.5000,161.9729
322.5000,167.0357
216.5000,177.7412
76.5000,113.0913
64.5000,81.5867
115.8000,130.6232
38.0000,96.7260
271.0000,241.0265
181.5000,203.7446
141.0000,140.2337
199.0000,147.7580
34.0000,97.7750
171.0000,121.5152
264.0000,216.1906
139.0000,73.2528
85.0000,135.3106
146.5000,226.9064
233.5000,146.2842
105.8000,203.6851
179.5000,180.3305
222.5000,152.8782
89.5000,79.8603
105.0000,85.1155
148.0000,212.2884
93.0000,108.2925
225.0000,173.4057
257.0000,180.0193
94.5000,110.2021
140.0000,145.5670
161.5000,129.8522
92.0000,135.0557
270.0000,212.5102
311.0000,111.1454
219.0000,109.7961
221.0000,127.2414
205.0000,144.4917
139.5000,160.0190
168.0000,131.8796
159.5000,169.0198
75.5000,97.1472
230.5000,186.0243
227.5000,193.2836
102.5000,141.4123
151.5000,100.3180
204.0000,200.1239
150.0000,178.2645
203.0000,198.3372
265.0000,250.3477
221.5000,146.0282
100.6000,169.3852
212.0000,188.4987
82.0000,84.7945
80.5000,81.4217
87.0000,104.2200
229.5000,272.2892
262.0000,183.3436
222.0000,123.7299
64.5000,86.1832
83.5000,149.8142
160.5000,163.1334
105.0000,116.6795
61.8000,101.0899
185.0000,174.2901
