Target, Prediction
256.5000,179.4183
162.0000,184.0527
271.0000,260.3566
169.5000,188.8578
143.0000,189.6207
116.0000,126.2714
254.5000,230.5886
139.0000,129.4187
155.5000,148.0437
75.5000,123.2457
238.0000,336.8861
87.0000,89.3548
164.5000,199.3876
267.0000,165.7750
120.0000,185.7073
104.0000,83.1878
66.5000,106.0602
116.0000,176.6770
81.8000,145.1091
311.0000,218.7441
146.0000,187.9753
175.0000,98.3297
142.0000,129.6786
173.5000,175.1529
100.5000,135.0725
164.0000,120.2964
109.0000,196.4072
215.0000,194.4670
190.0000,185.8000
123.0000,141.7429
129.0000,176.4360
105.0000,134.6036
181.0000,205.5580
125.0000,146.0849
172.0000,114.6633
247.0000,267.5045
246.5000,192.0135
155.5000,133.7607
150.5000,162.7565
71.5000,120.3115
113.0000,101.7562
239.5000,148.9641
225.0000,220.3729
57.2000,74.5486
63.0000,74.6936
238.8000,179.3462
136.0000,178.5503
102.0000,139.6247
76.0000,109.9084
161.0000,167.3820
159.9000,195.9081
222.5000,150.6666
94.5000,153.1048
163.0000,206.8997
151.0000,263.3684
308.0000,202.5921
206.0000,182.2224
140.0000,155.5679
90.0000,122.0343
110.0000,154.8108
142.5000,159.9652
187.5000,166.5591
49.2000,118.9879
38.0000,71.8379
234.0000,144.2551
155.5000,130.2942
269.5000,150.2164
161.0000,176.7011
153.0000,142.5852
167.0000,150.1880
55.0000,82.1232
80.0000,174.8934
32.5000,64.7770
186.0000,209.4669
200.0000,337.5907
87.0000,129.0209
205.0000,161.9598
254.0000,167.1950
199.0000,155.2934
92.0000,160.1075
209.0000,183.5308
124.5000,113.4086
243.5000,194.9034
287.0000,225.1233
159.5000,174.9459
199.0000,215.8868
80.5000,174.5875
130.0000,210.3116
166.0000,175.6296
240.0000,304.4053
155.0000,142.5487
100.0000,100.6144
164.0000,122.0537
175.5000,195.3260
70.7000,211.7031
102.0000,146.5947
125.5000,56.4147
157.0000,133.2162
161.0000,147.6786
114.0000,75.3005
280.5000,150.2221
242.0000,241.4972
217.5000,166.5456
94.0000,123.0186
232.5000,200.8872
204.5000,159.5949
90.8000,119.9286
289.0000,221.6607
107.0000,123.1549
190.0000,133.5119
52.5000,103.7901
53.0000,69.4123
128.0000,159.1745
250.1000,217.9806
360.0000,297.1212
221.0000,202.0114
244.0000,205.6483
157.5000,140.3244
209.0000,222.0506
211.0000,216.2159
86.0000,89.6025
82.5000,104.1810
220.0000,181.3899
164.0000,166.6240
149.0000,171.4297
58.0000,66.0522
266.5000,247.7669
141.0000,142.8834
333.0000,313.2679
166.0000,161.8578
94.0000,127.4218
108.5000,108.8940
268.5000,159.2724
215.0000,172.5190
198.0000,140.9721
187.0000,183.8668
94.5000,151.7901
106.0000,77.1395
201.0000,185.9959
61.0000,62.1761
117.0000,78.2154
199.0000,177.8430
49.0000,124.1420
96.0000,118.4675
158.8000,158.0010
226.5000,180.1629
210.5000,171.6281
220.5000,169.6450
114.5000,94.4038
58.8000,94.0418
51.0000,92.9656
129.0000,104.0459
289.0000,133.9326
91.5000,103.8240
139.5000,170.8615
197.5000,231.2107
237.0000,159.3916
232.5000,204.4547
67.5000,118.3327
149.0000,164.9693
155.0000,153.6063
90.5000,119.4314
208.0000,151.0382
133.5000,137.0889
133.0000,100.8761
212.0000,202.6482
336.0000,296.7985
229.2000,182.6630
224.5000,196.3817
146.0000,158.9919
228.0000,164.7425
215.0000,256.6164
139.0000,208.9736
85.5000,117.3487
114.0000,104.3929
114.4000,97.2814
162.0000,214.8371
137.0000,135.1194
152.0000,80.0678
247.0000,239.8395
60.0000,86.8201
68.2000,127.5806
236.0000,155.9395
213.5000,158.9632
247.0000,199.1268
64.5000,70.9317
208.0000,203.6460
222.0000,126.0812
66.0000,82.2974
242.0000,182.9258
100.0000,109.2792
93.0000,72.4994
265.5000,218.9814
166.0000,151.1579
179.5000,191.3180
100.0000,143.3804
109.0000,102.3913
75.5000,110.8373
118.5000,130.6788
135.0000,103.7505
121.2000,150.4048
43.0000,98.9358
106.0000,152.6493
280.0000,200.0384
121.5000,155.8898
145.0000,131.8248
206.5000,270.6646
120.0000,86.7064
164.5000,234.6111
200.5000,191.0555
126.0000,155.9080
165.8000,136.1938
150.5000,148.2826
316.0000,316.6335
80.0000,187.2579
145.0000,176.4339
236.0000,183.0490
66.0000,125.3304
93.0000,221.8931
183.5000,100.0175
110.0000,188.3592
163.0000,148.7450
200.5000,155.0175
312.5000,190.4390
114.0000,150.2286
111.2000,87.5486
60.0000,116.2958
65.0000,109.9899
116.0000,147.6571
157.0000,225.4801
55.0000,58.7389
196.0000,182.4467
83.0000,92.4026
137.2000,120.7173
178.5000,166.3889
161.5000,123.8959
59.5000,123.0853
304.0000,240.7099
226.0000,186.5310
202.5000,198.7055
125.0000,176.9644
110.0000,177.7881
205.5000,135.4671
125.6000,101.2821
159.0000,164.9405
190.0000,193.6462
77.5000,105.2950
208.0000,199.9576
184.0000,187.9039
272.0000,188.5985
88.0000,135.1139
224.5000,181.1352
187.5000,198.9930
106.0000,219.5662
224.0000,144.6059
140.0000,135.0250
49.0000,109.5069
210.0000,124.6651
163.0000,229.8858
203.5000,159.3937
166.5000,139.2365
218.0000,179.3227
189.5000,229.8378
143.5000,157.8028
264.0000,246.7141
145.5000,160.9035
220.0000,182.3412
151.5000,119.3941
181.5000,145.1755
209.0000,111.4095
144.0000,175.7151
123.5000,133.9318
93.0000,109.9303
171.5000,125.7700
137.5000,105.5070
99.0000,193.9566
120.0000,146.6337
67.5000,133.8644
59.0000,85.0469
184.5000,189.8650
203.0000,196.1447
165.0000,172.4700
63.5000,76.4691
138.0000,264.8434
162.0000,133.9812
146.0000,218.1290
140.0000,152.8362
185.2000,171.5211
133.0000,94.4642
119.2000,117.5082
160.0000,157.8834
61.5000,116.4836
93.0000,109.4899
116.0000,204.1372
98.0000,164.7229
108.5000,165.4646
140.0000,98.6230
196.0000,146.3618
113.5000,151.5540
182.5000,106.9873
128.5000,179.2989
269.5000,159.4447
234.0000,169.6227
210.5000,216.9396
301.0000,244.2079
75.0000,106.5152
84.0000,170.3097
76.0000,97.6634
221.0000,247.3259
321.0000,202.8672
294.0000,300.1121
156.5000,146.9222
193.5000,202.6023
80.0000,99.9624
175.5000,160.5390
154.5000,189.9113
243.5000,206.9496
73.5000,98.8814
215.0000,232.2255
249.0000,140.3894
147.5000,219.9529
85.0000,114.9892
88.0000,107.4454
225.5000,205.5480
278.2000,236.9573
95.0000,123.2453
82.0000,108.2052
199.5000,268.7992
119.0000,175.2038
255.0000,227.6252
330.0000,285.6721
129.0000,176.8543
213.0000,154.6074
133.0000,213.4207
140.0000,235.6878
135.5000,194.5558
71.5000,78.0211
120.0000,96.4652
123.0000,108.5278
237.0000,281.9635
237.5000,130.8919
112.8000,109.7445
91.0000,85.2154
87.5000,138.9203
181.5000,189.8286
103.0000,107.7594
89.5000,83.5487
142.5000,136.9648
203.0000,134.2055
140.0000,119.6686
168.0000,131.7259
235.0000,199.9260
31.5000,77.2612
104.5000,113.4303
85.0000,92.4281
187.5000,151.0436
75.0000,144.4923
53.0000,55.9566
231.0000,209.5885
103.5000,114.0699
159.0000,127.9740
184.0000,130.1914
168.8000,149.6697
78.0000,115.1937
116.0000,135.3497
203.8000,155.4532
137.0000,99.6250
148.0000,149.2011
340.0000,304.0935
131.5000,162.0512
206.5000,128.5246
158.5000,153.9706
118.0000,101.6931
146.5000,135.5279
164.0000,137.4233
274.0000,229.9191
130.0000,148.0350
130.5000,138.1322
93.2000,139.1545
284.0000,304.5753
131.0000,183.8006
77.0000,119.4653
168.0000,154.5352
100.5000,130.4439
95.0000,128.4972
104.0000,136.5518
151.5000,139.4457
171.0000,125.0856
154.5000,204.7820
201.0000,171.3573
45.5000,101.7235
166.0000,179.9283
209.0000,253.3175
155.0000,184.1113
45.0000,119.6881
161.0000,181.9258
147.5000,170.8566
169.0000,102.1394
152.0000,148.9653
240.0000,171.1060
209.0000,212.6336
147.5000,184.2801
226.0000,166.2718
245.5000,242.6609
148.5000,175.7639
165.0000,101.6204
140.0000,90.7511
102.0000,109.2676
97.0000,122.1110
222.0000,221.8676
172.0000,154.5702
212.0000,222.6008
122.5000,112.3829
108.0000,128.2509
123.5000,108.4034
100.0000,127.4004
120.0000,162.2616
99.5000,90.1340
246.5000,192.5273
215.0000,193.4032
244.0000,120.5692
113.0000,183.9426
232.5000,236.4141
180.0000,169.0412
195.5000,175.8470
210.5000,261.1312
164.0000,153.4565
115.0000,127.7686
202.0000,212.0442
220.0000,214.1026
186.5000,373.8730
236.0000,174.5788
123.0000,170.9689
176.0000,195.7806
232.5000,205.1313
197.0000,164.8528
180.5000,128.6537
113.0000,114.7813
179.5000,156.7063
184.8000,95.9087
158.0000,231.9854
183.0000,180.6319
144.5000,142.1540
185.5000,180.5000
154.0000,121.5683
168.0000,145.9728
206.0000,185.3895
209.0000,142.9845
92.0000,118.6739
230.0000,165.1763
64.5000,142.2913
279.0000,200.2076
39.8000,105.5072
169.8000,187.0154
51.0000,62.0877
110.0000,171.4671
108.0000,96.2271
174.0000,235.5145
71.5000,146.7870
147.5000,157.1319
