Target, Prediction
87.5000,0.0000
298.0000,0.0000
150.0000,0.0000
71.5000,0.0000
211.0000,0.0000
163.0000,0.0000
213.5000,0.0000
101.2000,0.0000
230.0000,0.0000
279.0000,0.0000
221.2000,0.0000
114.5000,0.0000
197.5000,0.0000
133.5000,0.0000
174.0000,0.0000
89.5000,0.0000
153.0000,0.0000
254.0000,0.0000
118.5000,0.0000
77.5000,0.0000
159.5000,0.0000
108.5000,0.0000
216.0000,0.0000
82.0000,0.0000
159.5000,0.0000
169.5000,0.0000
129.5000,0.0000
113.0000,0.0000
234.0000,0.0000
190.0000,0.0000
176.0000,0.0000
127.0000,0.0000
317.0000,0.0000
145.0000,0.0000
219.0000,0.0000
205.0000,0.0000
166.5000,0.0000
167.0000,0.0000
212.0000,0.0000
130.0000,0.0000
166.0000,0.0000
123.0000,0.0000
133.0000,0.0000
151.0000,0.0000
164.0000,0.0000
187.0000,0.0000
159.5000,0.0000
265.0000,0.0000
163.0000,0.0000
69.5000,0.0000
133.5000,0.0000
185.5000,0.0000
229.0000,0.0000
122.0000,0.0000
121.0000,0.0000
195.0000,0.0000
247.0000,0.0000
231.8000,0.0000
130.0000,0.0000
111.0000,0.0000
74.0000,0.0000
223.0000,0.0000
121.5000,0.0000
120.5000,0.0000
113.5000,0.0000
253.0000,0.0000
14.0000,0.0000
149.0000,0.0000
111.5000,0.0000
80.5000,0.0000
239.0000,0.0000
211.0000,0.0000
116.0000,0.0000
55.0000,0.0000
208.0000,0.0000
133.5000,0.0000
104.0000,0.0000
200.5000,0.0000
101.0000,0.0000
306.0000,0.0000
216.5000,0.0000
133.0000,0.0000
248.0000,0.0000
89.0000,0.0000
198.0000,0.0000
86.0000,0.0000
68.9000,0.0000
75.0000,0.0000
207.5000,0.0000
91.0000,0.0000
148.0000,0.0000
190.0000,0.0000
109.5000,0.0000
172.0000,0.0000
188.0000,0.0000
174.0000,0.0000
157.0000,0.0000
244.5000,0.0000
176.5000,0.0000
134.5000,0.0000
180.5000,0.0000
132.5000,0.0000
240.0000,0.0000
163.0000,0.0000
88.0000,0.0000
160.5000,0.0000
298.5000,0.0000
173.0000,0.0000
126.0000,0.0000
82.0000,0.0000
123.0000,0.0000
193.0000,0.0000
137.5000,0.0000
148.5000,0.0000
139.5000,0.0000
118.5000,0.0000
102.0000,0.0000
205.0000,0.0000
66.0000,0.0000
220.1000,0.0000
160.0000,0.0000
153.5000,0.0000
76.5000,0.0000
