Target, Prediction
167.0000,139.0466
128.5000,173.4952
146.5000,225.2181
121.0000,188.7464
212.0000,210.4786
137.5000,121.5014
128.0000,117.9090
170.5000,169.2585
100.0000,113.1318
142.5000,164.3290
88.6000,137.4921
208.0000,192.5659
131.9000,87.1185
230.0000,189.8255
92.0000,136.2599
197.0000,146.2860
122.0000,118.4206
247.0000,201.9845
276.0000,236.1292
151.0000,161.5115
212.0000,173.1477
170.0000,132.3097
75.0000,97.9732
152.0000,125.5076
102.0000,180.4379
200.5000,229.6779
110.5000,143.0532
110.5000,145.6187
130.8000,111.7675
295.0000,278.6971
90.8000,150.2995
77.0000,127.8864
144.5000,152.5263
122.5000,143.7829
213.7000,183.3108
193.5000,180.8905
122.0000,169.5073
50.5000,106.2181
209.5000,246.8228
38.0000,115.6522
130.0000,133.3763
121.0000,123.9180
117.5000,126.0933
119.5000,227.2746
356.0000,271.2115
146.0000,204.6700
102.0000,128.7063
75.0000,171.5612
180.0000,199.4820
47.0000,90.8336
153.5000,232.1530
57.2000,106.4411
157.5000,134.3017
255.5000,181.7697
130.0000,208.3322
207.0000,155.8843
177.5000,153.9795
117.0000,134.4253
281.0000,189.2258
152.0000,106.9681
274.0000,215.8630
106.0000,210.2305
59.0000,97.6765
151.5000,128.1464
155.5000,119.5464
238.5000,175.8783
279.5000,130.3830
108.5000,106.1838
215.0000,234.2121
192.5000,168.4510
281.0000,131.0158
159.9000,180.0415
150.5000,121.3117
81.5000,93.7730
55.2000,140.3793
261.0000,190.1047
123.5000,131.4570
106.0000,94.9124
126.0000,134.4619
178.0000,149.2143
292.0000,238.6458
99.0000,137.1062
155.0000,155.2926
267.5000,201.0811
164.0000,217.3457
179.0000,184.0043
160.0000,136.8933
106.5000,160.0029
184.5000,146.5974
298.0000,192.5640
176.0000,126.2593
127.5000,163.8543
230.5000,186.9667
66.0000,119.7116
92.5000,129.8200
278.0000,228.2102
98.5000,146.2527
139.5000,159.7982
178.5000,208.7625
324.0000,220.9584
100.0000,147.2073
184.5000,148.9046
57.0000,96.0477
113.5000,59.8981
244.5000,204.2926
244.0000,105.8332
31.5000,88.7929
138.0000,121.5735
95.0000,118.6865
125.5000,183.5816
75.5000,135.1952
125.5000,53.0695
89.0000,128.7160
168.5000,140.3286
136.0000,149.4931
139.0000,126.7677
73.5000,88.0272
121.5000,204.1519
322.5000,138.3795
101.7000,137.4921
55.2000,153.4223
213.5000,171.1086
200.0000,175.8462
94.0000,95.3875
293.5000,211.9246
89.5000,114.8066
74.5000,105.9556
301.0000,232.4244
188.0000,149.1969
138.5000,131.9047
65.0000,86.3357
295.0000,232.6154
138.5000,104.0810
90.5000,149.9922
118.5000,131.7107
85.0000,162.7299
174.5000,148.7838
74.5000,121.7558
141.0000,127.1872
95.0000,128.7730
64.5000,121.7907
172.0000,177.6787
138.5000,192.2865
53.5000,99.6875
101.0000,134.5102
176.5000,132.7512
153.0000,167.8196
66.5000,96.3354
290.0000,205.9344
166.0000,141.7560
152.5000,213.6278
170.5000,152.3789
306.0000,356.0081
133.5000,170.9663
109.5000,118.0633
311.0000,155.3189
169.0000,156.5190
176.0000,202.2707
86.5000,96.3608
220.1000,231.2255
200.5000,200.6472
176.0000,204.3046
267.0000,199.2603
146.0000,68.0541
198.5000,175.3789
130.0000,119.5360
223.0000,239.4069
242.0000,151.5899
83.5000,81.8564
185.5000,132.7214
93.2000,117.4508
123.0000,97.6350
147.5000,202.8826
95.5000,170.8824
227.5000,217.9200
69.0000,79.0149
193.0000,216.3818
239.0000,233.4931
279.0000,247.2268
63.3000,114.0098
180.5000,214.6392
112.5000,172.5797
149.0000,157.8533
56.0000,120.9204
161.0000,187.8964
214.0000,211.1801
113.5000,118.1644
284.0000,165.1729
56.0000,88.0337
198.0000,205.5465
150.5000,173.3078
189.0000,116.0182
234.0000,173.5120
176.5000,200.0510
229.0000,204.0536
132.5000,183.8997
222.5000,180.0754
174.5000,177.3817
136.0000,203.6391
155.7000,217.3071
220.0000,239.8078
298.5000,92.9192
51.5000,102.5219
69.0000,86.5981
141.6000,134.1468
188.5000,166.5211
196.8000,172.5535
121.5000,132.3430
158.0000,172.6443
189.5000,188.7464
238.0000,221.8332
145.5000,156.9512
49.0000,102.6102
86.5000,124.8678
246.0000,221.1023
135.0000,116.0998
61.0000,138.4795
148.5000,126.3567
216.5000,168.6764
118.5000,149.7189
221.5000,153.3740
132.5000,128.4184
215.0000,171.7458
202.0000,152.7711
212.0000,201.7294
303.2000,122.5069
110.8000,130.5355
189.0000,168.2156
135.0000,114.6060
73.0000,119.0772
134.0000,164.3633
200.0000,306.7647
150.0000,169.0688
48.0000,89.7319
57.5000,108.1233
103.0000,169.9675
159.0000,91.1893
89.0000,122.0681
211.5000,190.7104
143.5000,192.1875
155.0000,139.9721
119.0000,142.3343
204.5000,144.9538
255.8000,183.7033
211.0000,189.7217
78.5000,108.7994
107.0000,88.2459
156.0000,98.8424
66.5000,150.8963
141.0000,108.4621
