Target, Prediction
205.5000,146.5341
74.0000,170.6021
52.0000,84.3188
210.5000,220.9428
176.5000,158.9099
140.5000,153.2140
170.0000,140.5622
229.0000,276.0155
165.0000,121.2135
184.5000,158.8663
96.0000,115.8052
278.2000,218.7785
314.5000,164.8026
251.0000,190.4382
164.0000,108.7534
311.0000,126.9272
287.7000,245.3904
302.0000,212.6022
157.5000,155.4599
165.5000,188.7825
295.0000,159.7200
53.0000,73.6659
164.0000,158.4808
186.0000,142.4001
116.5000,168.6622
108.5000,96.4380
83.5000,171.3321
91.5000,148.1760
211.5000,147.3748
135.3000,139.0376
77.5000,133.2328
238.0000,186.7335
235.0000,246.9657
112.5000,150.0789
108.0000,159.1189
89.0000,113.4635
164.0000,209.5769
188.0000,142.8314
194.0000,205.6312
182.0000,127.8091
78.5000,141.3908
209.0000,175.7367
295.0000,214.9079
143.5000,105.3200
139.0000,133.0861
196.5000,143.0385
100.0000,131.3641
63.0000,94.4017
220.0000,201.8130
131.9000,81.3982
147.0000,145.8981
294.0000,271.5823
94.5000,122.3023
85.0000,130.0112
42.5000,90.3419
116.0000,187.2028
191.0000,164.3319
176.0000,197.5100
203.0000,155.8684
85.0000,114.7839
203.5000,192.5694
91.0000,148.8566
222.5000,184.9564
178.5000,194.4068
185.5000,241.0888
187.0000,148.1375
58.2000,120.3712
160.5000,185.0209
105.0000,173.2069
267.0000,241.0105
224.0000,149.3790
131.0000,123.2908
201.0000,160.5962
191.0000,137.5725
214.0000,162.6195
172.0000,207.0954
85.5000,102.0380
96.5000,132.9939
140.5000,174.9957
145.0000,50.5486
104.5000,182.6232
82.0000,186.7151
159.5000,192.9853
245.0000,213.0109
294.0000,249.6672
120.0000,153.3570
203.0000,221.9307
60.5000,112.3030
184.5000,200.9320
72.5000,114.6003
156.0000,150.4610
166.0000,215.5119
127.0000,135.9946
194.0000,120.6751
106.0000,139.8457
137.0000,153.5507
356.0000,270.0750
199.0000,190.0091
112.0000,139.0000
183.5000,170.0617
179.0000,176.4331
100.0000,192.7590
246.2000,199.5844
89.0000,96.2281
156.0000,178.4988
79.0000,156.9437
80.0000,154.9656
90.0000,100.6882
330.0000,265.0161
88.0000,160.6989
118.0000,131.2465
195.0000,171.8953
87.0000,128.8030
93.0000,132.8930
134.0000,213.5390
176.5000,120.1006
238.0000,192.3912
124.0000,149.1461
243.0000,169.4640
96.5000,176.6903
71.5000,93.0165
166.0000,184.0206
88.5000,171.7253
171.0000,183.2972
146.5000,123.3455
212.5000,172.1472
144.0000,163.0219
265.0000,241.7967
117.0000,162.6604
61.0000,89.8214
185.0000,164.6581
254.0000,162.7950
148.0000,76.7071
198.5000,190.6148
90.0000,96.5914
125.5000,79.8679
126.0000,130.3666
215.0000,188.7825
104.1000,201.1876
233.0000,206.9362
194.8000,140.5359
108.5000,107.6873
180.0000,147.4144
206.0000,201.3193
177.0000,145.0119
117.0000,131.8991
162.5000,110.1124
151.0000,195.3083
162.0000,182.6735
179.0000,192.3417
