Target, Prediction
106.0000,175.6254
271.5000,217.7277
147.5000,163.4639
223.5000,217.9878
259.0000,205.2345
138.0000,148.2311
80.0000,84.6482
209.0000,191.0347
147.5000,171.1636
231.0000,177.3847
106.0000,80.0681
59.0000,77.9707
233.0000,141.7811
250.0000,221.8448
145.0000,91.0117
198.0000,136.1642
114.0000,181.8387
115.0000,107.4004
255.0000,168.7021
295.0000,250.2386
234.0000,245.3105
133.5000,165.7252
82.5000,107.0645
295.5000,215.5605
230.0000,133.6149
328.0000,316.1568
284.0000,294.2022
160.5000,154.3452
92.0000,110.6172
206.0000,189.7080
155.0000,173.1042
234.5000,233.7505
206.0000,193.9625
108.5000,87.2067
168.0000,88.9955
168.0000,137.8894
177.0000,270.3071
178.0000,127.2684
163.0000,193.2757
266.5000,239.1132
142.5000,146.5130
162.0000,136.8340
143.5000,138.6989
223.0000,221.5853
66.5000,125.1711
129.5000,140.9898
328.0000,217.9974
266.0000,307.4675
104.5000,139.2059
202.5000,186.7236
254.0000,201.3101
104.5000,161.3672
142.0000,166.8549
161.0000,183.5815
102.0000,116.6557
140.0000,136.2718
201.0000,180.4050
162.5000,118.5693
66.5000,79.5935
226.0000,134.6617
149.0000,124.0975
102.0000,189.5776
202.0000,184.7007
138.5000,163.0256
101.5000,103.0621
151.0000,230.2055
100.0000,122.9842
84.0000,137.0585
160.5000,163.1817
279.0000,321.8955
114.5000,124.7359
60.5000,118.1561
219.0000,237.9884
163.5000,142.8117
169.0000,149.4025
50.0000,85.8196
43.0000,124.9010
199.5000,230.5700
212.0000,155.0273
91.0000,106.8155
210.5000,222.9721
137.0000,119.8431
202.5000,221.2331
45.5000,107.9272
48.5000,123.4672
171.0000,187.7632
221.0000,199.6594
275.0000,148.1654
99.2000,131.8787
213.7000,217.0382
145.0000,169.8805
112.5000,108.0345
137.5000,89.2628
123.0000,120.5811
134.0000,169.4832
191.5000,204.5082
214.5000,205.1058
104.0000,107.8476
239.0000,192.5859
189.5000,203.3155
340.0000,313.1979
94.0000,148.1924
233.0000,205.1919
97.0000,122.0602
83.5000,140.8622
96.0000,150.9048
221.0000,172.8547
199.0000,211.3388
104.0000,169.6330
231.5000,184.6610
102.5000,129.8624
57.5000,85.3294
257.0000,256.5700
133.0000,146.5202
137.0000,107.8757
56.5000,138.7908
242.0000,268.1335
225.8000,159.7032
231.0000,182.6052
134.5000,173.2707
160.0000,178.0074
254.0000,312.6859
82.5000,121.4449
287.7000,195.6960
70.5000,126.0331
132.1000,184.2498
132.0000,182.8683
102.0000,122.4901
150.5000,172.4643
223.0000,175.7009
229.0000,215.3872
93.0000,130.6218
91.5000,118.1308
155.5000,142.1293
273.0000,203.5070
82.2000,90.3788
159.0000,131.1419
78.5000,140.2275
121.0000,167.5670
233.0000,208.3670
249.5000,203.0645
45.0000,120.6787
216.5000,213.9743
219.0000,233.1853
55.0000,52.1001
114.0000,103.7431
188.5000,196.3240
280.0000,240.8368
211.5000,191.7587
139.0000,213.1096
127.0000,180.7791
160.0000,218.2698
214.0000,223.2111
156.0000,170.3671
111.2000,103.5099
196.0000,132.6716
47.2000,93.1811
185.0000,197.6117
264.0000,259.0879
141.0000,182.6097
70.0000,124.2427
141.5000,133.4758
115.5000,142.8654
170.0000,147.9822
208.0000,139.8475
263.5000,212.9227
115.5000,126.4072
332.0000,245.9716
98.5000,157.6153
119.2000,123.9402
129.0000,183.2864
229.5000,243.7594
226.0000,228.4831
196.0000,249.5753
93.0000,94.5698
88.0000,146.2983
55.0000,86.9408
133.5000,81.2872
216.0000,139.0211
80.0000,130.2837
92.5000,157.8617
261.5000,220.3739
172.0000,213.9096
216.0000,194.1256
108.5000,149.0013
100.0000,150.7600
92.0000,152.6851
103.0000,150.9382
215.5000,139.7428
205.0000,223.7212
301.5000,189.2600
107.0000,108.5083
283.5000,317.9201
66.0000,88.1458
184.2000,189.6617
221.0000,150.9151
162.0000,116.3380
221.0000,221.1926
110.5000,174.2952
130.5000,166.3472
144.0000,100.5751
218.5000,135.3386
55.0000,103.3886
114.5000,112.1397
185.5000,192.7794
147.0000,151.8059
152.5000,172.0941
175.0000,42.2262
184.5000,183.5058
147.5000,173.2726
243.5000,211.4292
213.5000,181.6664
221.0000,130.3999
178.0000,180.9618
234.2000,234.2451
149.0000,132.3309
174.0000,143.9537
209.0000,179.3790
56.5000,83.9675
177.0000,180.0777
119.0000,115.2701
160.0000,149.0120
155.7000,171.7183
157.5000,132.5703
190.5000,178.1099
255.0000,232.5022
88.6000,128.5664
157.0000,208.5155
138.5000,143.1605
82.0000,65.5567
150.0000,136.6912
170.5000,120.9275
120.5000,94.1184
118.0000,141.8474
110.0000,142.5160
77.5000,146.7639
50.5000,108.3031
91.5000,93.2035
189.5000,256.3514
84.8000,105.8590
159.0000,108.3748
205.5000,162.8414
162.0000,182.9117
255.0000,218.2205
163.5000,170.3751
91.0000,114.6220
118.0000,108.9992
172.5000,164.1311
125.0000,101.6602
257.0000,158.5901
79.5000,113.0544
89.5000,115.2844
214.5000,194.0535
118.0000,126.8803
87.0000,87.3011
196.0000,161.2347
178.5000,173.7308
194.0000,200.6335
198.5000,203.9926
104.5000,172.4546
157.0000,158.3895
94.0000,77.1327
159.0000,147.4587
170.0000,157.7020
127.5000,149.2242
123.0000,104.1644
89.8000,119.8491
264.0000,93.4109
294.0000,286.1351
156.0000,74.0257
266.0000,152.2761
178.0000,177.7134
161.0000,165.8869
265.0000,231.4449
262.0000,204.2588
221.5000,179.3002
224.0000,244.3134
77.5000,109.9193
285.0000,243.2823
108.5000,113.4434
236.5000,231.8712
136.0000,122.3799
61.0000,104.2199
225.0000,114.0268
230.0000,197.0067
256.0000,218.9066
156.0000,121.3653
273.0000,212.4245
163.0000,109.6503
76.0000,96.5067
133.0000,111.6207
202.0000,230.2691
90.8000,133.4032
284.0000,177.0085
163.0000,145.3276
152.5000,207.5085
110.0000,196.8677
112.5000,199.6937
158.5000,158.2986
195.0000,172.1612
181.0000,170.4135
152.0000,148.1493
121.0000,138.3256
95.0000,113.1745
159.5000,135.1931
160.5000,184.1616
179.5000,171.9974
121.0000,151.4372
213.0000,274.6274
198.5000,196.4795
200.5000,192.2341
149.0000,136.1781
114.4000,113.2933
106.0000,149.5768
123.0000,152.3851
100.0000,124.6924
156.5000,126.8847
159.9000,200.9959
188.0000,130.6162
74.0000,87.4135
146.0000,161.8410
272.0000,337.4198
52.0000,81.3476
131.5000,145.6834
181.5000,145.9208
109.0000,153.2663
27.5000,84.3610
144.5000,164.8250
144.1000,179.7751
14.0000,100.9991
44.0000,109.5180
67.5000,156.0663
155.0000,205.1299
63.5000,104.2449
101.0000,126.3636
170.5000,121.7680
209.5000,105.5133
140.5000,132.5271
312.5000,245.4323
105.2000,142.4384
144.0000,178.1930
231.8000,157.4103
101.0000,168.5861
83.0000,68.4727
45.0000,116.0524
239.0000,212.2775
129.5000,108.7411
221.0000,172.1205
157.0000,206.1846
290.5000,167.0872
222.5000,233.1802
222.0000,261.4226
270.0000,304.7279
182.0000,200.9049
182.0000,219.6320
217.5000,207.5636
133.0000,175.9083
181.0000,190.9153
50.0000,93.2808
48.0000,61.3285
227.5000,172.0002
93.2000,120.7692
167.5000,179.4520
161.0000,174.4477
89.0000,97.1337
183.5000,144.4862
120.5000,186.8312
300.0000,248.0345
85.0000,77.7254
193.0000,110.6477
174.0000,185.3677
106.0000,105.5160
237.5000,180.4876
138.5000,163.1879
147.0000,145.6756
103.5000,85.4255
114.5000,130.0412
145.5000,111.7022
161.0000,139.8064
210.0000,200.9003
281.0000,202.1382
180.0000,167.7425
73.0000,100.1723
280.0000,328.3958
144.5000,194.7855
224.0000,332.6242
