Target, Prediction
139.0000,166.2312
162.8000,154.3624
78.5000,84.6195
150.0000,174.2844
35.0000,97.4909
83.0000,144.5025
137.0000,153.8615
203.5000,152.9124
255.0000,215.3739
193.0000,153.3913
166.0000,208.2309
178.5000,162.8543
188.0000,177.2000
123.0000,112.4503
89.5000,106.3798
68.2000,116.3722
206.0000,164.1971
108.5000,122.3470
210.5000,164.9523
49.8000,91.6091
153.5000,160.8780
322.5000,121.0105
86.5000,129.6672
166.5000,152.7731
222.0000,178.9813
133.5000,158.9197
151.5000,113.0170
212.0000,194.1732
172.5000,202.5055
59.5000,87.4143
234.0000,143.8070
188.5000,155.5516
73.0000,109.4396
93.0000,118.3426
118.5000,87.0212
190.0000,257.4794
216.0000,171.2666
210.2000,167.0649
146.5000,122.2459
41.0000,88.3260
145.5000,170.7502
74.0000,155.2930
113.0000,118.3842
140.5000,155.6451
294.0000,272.7292
169.0000,155.4545
224.0000,209.3218
142.0000,153.0025
330.0000,258.4228
44.0000,89.9875
222.0000,211.1678
114.0000,115.0556
206.0000,183.0424
140.0000,198.7830
44.5000,119.8434
179.5000,136.4898
145.0000,193.0945
220.0000,177.7069
234.0000,124.4794
105.0000,133.5368
279.0000,130.1575
70.5000,129.3891
149.0000,180.2828
111.0000,105.8106
259.0000,229.7173
140.0000,141.2427
165.0000,185.2617
90.5000,97.7840
95.0000,113.7275
280.0000,225.8879
249.5000,178.6565
311.0000,205.4334
133.6000,134.1391
266.0000,263.0741
141.2000,157.6197
167.5000,181.4117
124.0000,143.6329
42.0000,89.0728
208.0000,156.4194
91.0000,84.1483
187.5000,165.0677
188.0000,165.7856
209.0000,257.3369
130.0000,172.9815
309.5000,246.3046
96.5000,143.2068
240.0000,223.2533
148.6000,215.5161
146.0000,132.3796
251.0000,169.8453
234.0000,124.6498
175.0000,146.3148
133.5000,105.1456
126.5000,174.2417
151.5000,136.9584
108.5000,112.9493
55.6000,108.7674
212.5000,127.7410
126.0000,152.8476
239.5000,177.4666
211.0000,264.8072
79.0000,121.5285
118.0000,160.1642
92.5000,162.4861
219.0000,216.4191
231.0000,188.9867
93.0000,105.3865
117.0000,124.6886
197.5000,150.5385
103.0000,106.6271
84.8000,139.0974
101.0000,152.6340
230.0000,218.8316
306.0000,302.2408
64.5000,76.5535
61.0000,122.9123
130.8000,120.1149
85.8000,91.3782
197.5000,165.1993
255.8000,183.2653
63.0000,107.0128
30.5000,73.4997
217.5000,203.9105
178.0000,182.4634
238.5000,188.9248
223.0000,76.5500
95.0000,132.3796
152.0000,130.2142
142.0000,118.8642
129.5000,88.4368
176.5000,194.9168
229.5000,132.3610
154.0000,134.7950
246.0000,210.2506
75.0000,76.4272
45.0000,119.9618
233.0000,188.2207
101.0000,86.8218
202.0000,177.8315
117.0000,156.2066
179.0000,186.9690
187.5000,169.7169
162.0000,206.4434
147.0000,162.5633
186.0000,174.1828
180.0000,176.7044
133.0000,151.1057
287.0000,196.8693
102.8000,134.7783
141.0000,129.5406
252.4000,226.1522
189.5000,251.7888
89.0000,116.1630
164.0000,151.1966
103.5000,94.1843
200.0000,152.5312
140.0000,131.1058
75.2000,82.3252
218.0000,252.6035
156.0000,318.3698
110.5000,129.4267
161.0000,113.0377
219.5000,163.1467
189.0000,142.7054
51.0000,101.2516
115.5000,114.9816
209.0000,231.2304
160.0000,152.7108
184.0000,155.7781
238.0000,146.0535
140.0000,155.5586
100.0000,199.3049
231.0000,187.9224
244.5000,227.7269
66.0000,137.3061
241.0000,258.1640
155.0000,174.7680
197.0000,161.2151
132.1000,183.1590
151.0000,179.4807
201.0000,183.7446
95.0000,94.8274
75.0000,117.7897
247.5000,191.2018
117.0000,156.8983
121.0000,139.8635
155.0000,148.8335
147.5000,198.7446
162.5000,146.9359
86.5000,147.8114
172.8000,182.1574
284.0000,199.5352
77.5000,121.2221
164.0000,190.4955
216.0000,167.5621
56.0000,124.4481
188.5000,194.4550
114.0000,177.2689
53.5000,77.5206
111.5000,87.0212
125.0000,146.3629
38.0000,51.2214
107.0000,172.0249
184.5000,176.8681
114.5000,134.8726
198.0000,155.9309
114.0000,180.9415
83.0000,82.0994
222.0000,281.3985
127.0000,176.5433
159.5000,213.0944
113.5000,134.3331
277.0000,138.3592
266.0000,241.1044
151.0000,131.3867
199.0000,275.5879
161.0000,193.3802
190.8000,138.2913
167.5000,131.5247
122.0000,166.2634
202.5000,179.8749
61.0000,52.7636
78.0000,118.3797
221.5000,197.2858
135.0000,146.8904
113.5000,164.2440
64.0000,110.8574
102.5000,139.0801
93.0000,125.9589
168.0000,165.8709
160.5000,149.6378
102.0000,135.8835
189.0000,190.7193
147.5000,212.9073
139.0000,183.0825
61.0000,137.7179
176.0000,155.9315
156.0000,148.7282
151.5000,96.2375
171.0000,198.2785
159.5000,205.2648
221.0000,223.2424
123.0000,126.4789
192.0000,190.2455
141.0000,197.4868
127.0000,95.6833
258.0000,184.2493
221.0000,119.3939
224.0000,169.1345
52.5000,87.4032
229.0000,163.5141
186.0000,192.6879
216.0000,219.8557
50.5000,94.9788
50.0000,61.0084
127.0000,149.9763
94.5000,122.0426
276.0000,220.0364
142.5000,126.6073
83.0000,142.5023
118.5000,159.4625
188.0000,106.8667
110.8000,103.0099
172.0000,218.1850
211.0000,167.5621
166.8000,142.0492
208.0000,135.9116
78.0000,83.0612
178.5000,179.3879
188.0000,136.2283
196.0000,140.6143
186.5000,322.6179
122.0000,128.9991
311.0000,131.4559
149.0000,187.7617
295.5000,152.0342
212.5000,199.3968
201.5000,184.0642
194.0000,184.1837
240.0000,282.9913
166.0000,118.3426
72.5000,87.7303
213.5000,168.8543
137.0000,148.4970
186.0000,237.3375
164.0000,134.6019
219.0000,165.4858
80.0000,151.9365
254.0000,239.4476
76.0000,87.3415
123.5000,98.6760
163.0000,231.1477
128.0000,137.3770
94.5000,129.5762
212.0000,204.1931
97.0000,143.2880
239.5000,165.6434
292.0000,277.6137
215.5000,180.6421
127.5000,212.7711
40.0000,92.9375
205.0000,185.2699
190.0000,150.8493
231.5000,205.5623
150.0000,167.9680
152.0000,165.9281
87.5000,82.7733
56.5000,95.8962
124.5000,159.1767
