Target, Prediction
149.5000,141.6808
103.5000,88.3811
270.0000,229.5000
90.5000,138.3985
128.0000,139.6472
166.5000,151.5910
147.0000,165.0291
237.5000,133.1411
92.0000,116.3244
105.2000,125.3542
105.0000,116.9963
140.0000,227.5663
125.0000,140.0729
127.0000,169.3883
166.5000,118.6728
181.0000,126.8465
281.0000,180.4301
110.0000,91.3512
191.0000,206.8990
176.0000,200.7129
206.0000,188.3066
133.5000,139.8249
238.0000,218.3786
162.0000,176.2643
163.0000,217.2467
88.0000,93.8529
80.0000,78.0731
95.0000,126.3142
129.0000,110.7460
242.5000,192.4730
238.0000,141.3707
133.2000,135.9303
176.5000,180.2481
164.0000,186.6192
230.0000,141.8791
72.0000,138.3426
77.5000,95.9575
180.5000,153.4739
83.0000,122.5981
91.0000,141.9296
163.0000,197.0655
266.5000,237.5743
155.0000,167.5653
253.0000,223.8358
165.5000,239.5133
222.5000,191.8141
130.8000,122.7701
118.9000,140.8699
208.0000,139.9887
223.5000,197.4889
71.5000,105.4149
200.5000,213.1152
185.0000,199.5840
87.5000,126.9337
211.0000,172.8992
140.0000,151.7095
66.0000,146.3156
136.0000,110.3492
86.5000,121.2200
94.0000,147.6902
298.0000,260.8423
65.0000,133.1395
192.0000,211.1771
215.5000,137.7335
165.0000,119.9959
139.0000,149.5047
217.5000,235.6034
116.0000,173.0921
38.0000,105.9692
314.5000,170.2233
133.5000,184.4569
184.0000,184.1295
66.5000,149.0351
165.5000,169.9536
93.0000,113.6727
342.0000,128.0265
153.0000,150.5705
143.5000,138.1389
166.0000,130.1234
93.0000,120.8171
112.0000,133.5360
71.5000,117.4091
146.0000,128.8470
311.0000,141.9218
150.0000,189.6494
204.8000,139.4372
309.5000,241.8005
111.5000,91.3127
176.0000,168.2359
271.5000,214.1346
109.0000,148.4060
178.0000,184.5240
118.0000,163.0797
237.0000,196.4306
89.0000,142.1233
148.0000,197.1888
90.8000,130.3213
145.0000,121.8306
249.5000,170.8202
114.5000,124.5151
152.5000,169.6160
116.0000,168.6255
51.5000,83.6420
246.0000,188.0692
106.0000,107.2834
38.0000,108.9792
223.0000,215.2360
109.0000,76.6145
151.0000,161.1201
157.0000,144.4161
44.0000,134.8631
85.0000,131.1046
68.0000,92.0328
169.5000,209.0247
163.0000,135.9284
132.5000,140.4949
240.0000,180.0229
168.5000,174.1018
96.5000,148.7587
120.5000,144.5673
148.0000,147.8348
230.0000,175.8216
210.5000,162.3950
222.0000,177.6216
232.5000,199.8670
300.0000,277.7570
184.0000,209.3119
65.0000,88.7928
160.0000,191.0683
93.5000,129.4134
209.0000,169.8306
162.5000,155.0631
140.0000,194.8009
133.5000,159.5431
175.0000,163.6287
172.5000,158.3543
97.5000,155.4650
89.5000,108.4084
194.0000,149.2422
121.0000,96.1297
93.2000,111.2155
234.0000,152.6443
229.0000,246.9415
154.2000,121.2503
234.0000,185.8630
162.8000,124.4669
205.0000,182.3861
175.5000,182.5060
84.0000,167.8309
160.0000,156.5592
194.5000,143.8426
102.0000,112.0215
122.0000,128.1592
83.0000,124.1826
141.0000,140.6051
100.6000,122.2086
75.0000,105.6689
132.0000,78.5267
104.0000,167.4462
125.0000,146.8996
207.5000,232.4156
154.5000,137.3241
188.0000,228.9773
75.0000,83.1951
188.5000,183.6081
187.0000,181.9207
149.0000,151.6985
247.0000,186.8148
254.0000,227.3077
221.5000,211.7782
161.0000,149.7590
279.0000,246.1401
159.0000,163.2892
149.1000,164.2325
69.8000,137.9495
118.0000,135.8333
157.0000,208.7941
127.0000,167.3758
257.0000,176.1490
59.5000,131.0837
232.5000,219.0427
126.0000,112.6493
166.0000,158.3543
190.0000,143.8794
49.0000,90.7263
172.5000,173.1624
110.5000,71.7768
301.0000,266.0918
74.0000,124.7405
194.0000,145.3734
121.0000,140.4964
61.0000,96.2980
167.5000,174.2955
236.5000,172.9053
262.0000,201.3480
83.0000,120.6899
392.5000,196.5111
103.5000,107.8590
212.0000,206.7974
219.5000,266.3480
194.5000,139.5773
251.0000,186.2234
159.5000,182.9654
125.0000,138.9977
55.2000,140.7838
356.0000,242.6021
199.5000,173.1772
113.0000,107.9867
311.0000,131.4691
180.5000,199.2707
215.0000,101.6250
210.0000,177.7751
166.5000,162.1036
109.0000,158.2453
150.5000,177.6993
198.0000,208.0756
218.0000,188.8060
119.5000,120.8753
161.5000,146.0804
175.5000,183.1499
98.0000,169.8217
109.0000,134.7245
90.0000,115.4368
191.5000,200.8229
203.5000,151.7516
146.5000,122.8462
139.0000,216.8772
82.0000,127.1635
261.0000,279.1285
194.5000,276.5377
205.5000,137.7469
135.0000,137.8643
209.0000,254.8353
226.0000,204.9569
164.0000,243.4017
160.0000,149.2014
224.0000,117.4596
156.5000,146.8673
266.0000,293.3835
112.0000,130.6932
206.0000,208.6221
205.5000,183.7639
255.0000,233.1673
160.5000,143.4653
164.0000,206.5431
87.0000,131.1046
149.5000,171.1126
215.0000,172.6914
160.0000,92.9113
202.5000,171.9736
127.5000,157.4270
221.0000,202.5657
89.0000,113.2261
256.0000,197.2479
66.0000,121.8306
177.5000,106.8526
130.0000,143.7354
98.5000,125.2744
50.0000,83.6910
94.5000,132.2590
181.0000,210.4025
279.0000,164.7506
257.0000,189.5796
123.0000,165.6100
116.5000,137.7357
118.0000,154.7216
87.5000,117.0966
120.5000,185.8954
93.0000,123.4152
289.0000,229.5247
213.0000,183.0268
181.0000,200.4748
118.0000,131.5237
84.5000,131.7592
113.5000,69.3312
77.5000,147.4206
121.0000,132.0084
102.5000,118.7722
193.0000,185.8737
156.5000,189.3261
99.2000,111.9374
142.0000,98.5166
200.0000,293.5109
224.0000,180.4517
41.0000,80.0559
157.0000,202.1178
152.5000,104.1523
185.0000,227.5115
92.0000,121.0158
144.8000,156.2418
193.0000,253.3432
116.0000,156.4489
200.0000,159.8244
223.5000,164.7506
89.5000,137.4366
51.5000,103.3228
295.0000,169.6787
293.5000,196.3967
125.5000,183.9501
170.2000,138.1012
130.0000,105.5157
287.7000,248.3662
219.5000,165.2811
102.5000,164.7500
293.0000,208.8278
261.0000,195.9436
51.0000,61.9516
155.0000,137.9720
151.5000,148.3849
172.0000,204.9054
107.0000,167.7178
214.0000,141.8910
65.0000,110.9724
210.0000,176.8367
76.0000,108.2867
158.0000,201.3447
119.0000,98.2234
244.5000,229.4599
175.0000,227.1819
212.0000,225.1307
41.5000,97.8519
102.0000,141.8910
225.0000,183.0268
78.0000,96.5315
111.5000,145.1007
238.2000,246.7714
71.5000,132.5803
115.5000,157.6742
118.5000,141.2916
112.0000,159.7664
48.5000,109.1288
133.0000,171.5624
60.5000,122.1437
109.0000,143.6967
98.0000,153.7897
211.5000,169.4355
152.0000,98.7263
160.5000,227.2243
141.5000,116.9592
157.0000,181.1191
212.0000,192.3204
156.0000,173.1955
210.5000,204.0903
92.0000,122.8164
105.0000,113.5363
86.5000,130.6111
187.5000,154.4122
218.0000,148.5475
145.5000,126.5110
146.5000,184.4536
154.5000,138.6772
120.0000,174.1077
210.0000,197.1056
161.0000,145.8419
86.5000,117.9542
245.0000,203.7056
93.5000,106.5834
92.0000,123.1381
58.0000,120.9036
100.0000,141.9970
181.0000,205.6483
111.0000,160.7234
198.0000,172.5110
140.5000,208.0292
189.5000,115.4182
163.0000,233.9333
196.0000,149.7679
96.0000,117.5900
198.0000,215.3826
107.0000,125.9524
82.5000,92.5162
116.0000,201.3717
173.5000,102.9375
107.0000,153.0582
208.5000,158.6054
184.8000,122.4124
97.0000,69.1843
155.0000,149.9666
221.0000,220.6660
162.5000,152.6478
164.2000,111.6426
118.0000,116.5763
154.5000,195.6505
149.0000,187.6942
210.5000,232.6570
232.5000,204.6273
88.0000,136.3794
276.0000,180.5222
139.5000,201.2023
114.0000,164.1416
52.5000,85.7241
172.5000,170.7001
168.0000,171.4191
137.2000,68.8825
185.5000,207.2426
266.0000,236.7328
181.5000,170.8228
176.0000,116.2979
123.5000,134.0295
184.5000,227.0103
48.5000,113.2612
237.0000,218.1142
161.0000,122.5335
85.2000,110.5591
164.0000,189.1366
220.0000,136.2203
143.8000,95.3632
170.5000,136.8734
219.0000,220.6616
127.0000,179.5201
187.5000,172.4015
222.5000,217.0409
202.5000,156.2805
246.2000,248.6956
152.0000,184.2338
135.5000,173.0551
113.5000,116.5314
143.5000,138.3969
213.5000,185.2741
254.0000,255.9769
44.5000,133.8344
182.0000,133.9759
144.5000,148.9996
128.5000,141.9656
149.5000,99.7530
102.0000,149.2241
256.5000,161.1493
27.5000,98.6032
209.5000,237.1631
187.0000,184.9591
235.0000,236.0733
254.0000,176.6886
179.5000,169.5267
78.0000,93.5714
92.5000,130.5596
63.5000,106.7522
202.0000,148.9389
187.5000,208.5897
182.0000,135.8245
201.0000,215.5607
134.0000,117.2582
254.0000,266.7939
209.0000,172.2364
104.5000,117.4044
194.0000,212.7913
245.5000,207.0876
147.5000,197.7950
227.5000,108.6783
151.0000,174.6088
122.0000,112.0957
136.0000,124.7066
139.0000,210.9200
236.0000,204.5959
257.0000,208.5804
154.0000,151.8162
101.0000,159.6143
79.5000,151.5534
173.5000,189.6627
362.5000,217.8088
141.0000,130.2148
