Target, Prediction
164.0000,142.3201
240.5000,117.3513
123.5000,147.2959
123.5000,144.9549
64.5000,78.7315
200.0000,141.1699
89.5000,134.3605
241.0000,198.2743
210.0000,187.1566
155.0000,147.0347
147.5000,123.6846
77.5000,124.4559
154.5000,150.4453
255.5000,172.4744
91.5000,94.1455
92.0000,79.9972
237.0000,243.5190
171.0000,203.8350
233.0000,206.2771
214.5000,157.8689
181.5000,181.7796
73.5000,114.9838
111.5000,79.7112
194.0000,133.3043
165.5000,183.9145
147.5000,129.6562
240.5000,201.0484
146.8000,141.3870
142.5000,148.0664
115.8000,136.1022
148.5000,182.5299
111.5000,120.1950
82.0000,117.2801
169.0000,184.0851
162.5000,111.4015
287.0000,239.1235
306.0000,201.1671
142.0000,97.2649
185.5000,148.1830
211.0000,184.6593
197.5000,212.7281
111.5000,107.8704
266.5000,223.6646
280.5000,234.5753
102.0000,134.8302
74.5000,126.2806
81.0000,68.1870
260.0000,253.7069
300.0000,297.3295
175.0000,145.4579
211.0000,174.1324
91.0000,138.4247
155.0000,155.5345
66.0000,31.4028
200.0000,156.3212
200.0000,130.8129
128.5000,159.9699
31.5000,98.8292
114.5000,144.8484
84.0000,148.6961
176.0000,199.2589
211.5000,183.8427
132.5000,137.6954
215.0000,233.6945
41.0000,111.9149
163.0000,132.5899
352.0000,232.5889
180.0000,191.7446
103.5000,166.9719
149.0000,130.1961
198.0000,206.1441
214.0000,192.7869
115.5000,128.0669
163.5000,175.8351
285.0000,249.4160
148.5000,173.5467
170.0000,253.4909
190.0000,139.6633
176.0000,138.3871
239.5000,152.4492
128.5000,184.0252
266.0000,212.5082
155.5000,164.8062
215.0000,201.9232
236.0000,141.9574
92.5000,107.0571
148.0000,153.9951
116.5000,108.7693
107.5000,168.1740
291.0000,254.4110
133.5000,164.1124
147.0000,212.7514
142.5000,125.2038
77.0000,150.6282
207.0000,165.0652
167.5000,152.4239
169.5000,174.0075
164.5000,103.3124
44.0000,98.5800
250.0000,221.7595
90.2000,163.0610
191.5000,179.1559
170.5000,156.6428
113.0000,169.2971
147.5000,170.6579
202.0000,181.6783
134.0000,115.2815
106.5000,158.1262
220.5000,173.0179
221.0000,106.8214
151.0000,165.1617
74.0000,114.6230
116.0000,191.7401
330.0000,253.8988
239.0000,136.5280
175.0000,145.0718
