Target, Prediction
174.0000,112.7021
188.0000,123.5840
111.0000,76.7676
93.0000,79.7930
187.5000,150.2577
155.5000,165.9734
336.0000,301.9880
181.0000,211.5958
98.5000,138.9895
105.0000,112.8672
176.0000,256.4788
231.0000,164.0234
72.0000,124.7591
163.0000,95.9098
125.5000,58.8526
105.0000,139.4795
97.5000,124.5982
276.0000,228.7039
75.0000,225.7346
195.0000,131.6410
32.0000,84.7722
232.5000,198.8848
75.5000,120.7366
141.0000,147.2499
305.0000,219.3951
84.5000,102.0181
224.5000,148.6792
282.0000,295.4673
193.0000,190.0170
266.0000,201.7532
57.0000,119.9096
199.5000,130.2002
58.8000,130.0256
238.5000,224.9214
291.0000,262.7065
229.0000,186.1871
217.0000,180.9050
170.5000,116.1254
265.0000,230.7060
137.0000,144.2724
144.0000,141.0018
266.0000,269.9950
254.0000,169.5750
139.0000,240.0777
120.0000,125.6406
165.0000,130.4194
145.5000,179.7366
295.0000,144.7200
219.5000,192.6716
186.0000,168.5889
143.0000,201.0755
223.0000,147.1049
134.0000,204.1382
216.0000,207.7248
144.0000,114.9921
178.5000,183.5195
140.5000,164.4590
111.5000,76.8960
191.0000,222.1813
209.0000,169.6764
159.5000,116.8980
79.5000,129.7029
151.0000,139.6108
190.0000,168.4531
105.0000,181.0912
174.5000,179.8443
198.0000,164.5455
59.0000,122.7207
243.0000,256.1538
177.0000,164.3252
191.0000,211.4803
181.5000,176.9474
41.8000,106.0052
262.5000,143.3113
205.5000,176.3380
131.0000,169.4728
164.0000,151.6416
151.0000,223.8804
139.0000,148.8799
170.5000,137.5361
241.0000,227.0963
85.8000,75.5128
165.5000,189.5305
161.5000,161.0277
86.8000,131.4317
73.0000,120.6857
215.0000,110.9156
145.0000,125.0526
100.5000,94.5800
92.5000,104.2837
221.0000,139.0917
226.0000,191.1729
210.5000,218.6785
233.0000,156.4408
155.0000,149.6947
114.5000,125.6114
107.5000,97.4941
203.0000,186.0147
175.0000,139.6917
179.5000,156.1768
255.0000,164.8933
173.0000,220.2810
114.5000,130.3713
174.0000,178.5788
190.5000,209.2248
109.0000,171.9456
44.8000,111.7856
153.5000,180.7681
215.0000,207.6924
164.5000,183.4513
113.5000,115.1153
30.5000,87.3239
146.0000,96.4997
71.5000,131.8120
243.0000,174.8924
209.0000,266.9139
45.0000,100.5579
137.0000,133.1837
300.0000,86.3790
181.5000,163.0716
109.5000,153.0898
185.5000,260.9253
174.0000,121.1631
289.0000,123.2488
186.0000,103.6135
147.5000,172.9235
83.5000,149.0777
246.5000,317.2971
119.5000,176.6060
270.0000,112.3442
119.0000,149.8441
127.5000,89.3853
235.0000,119.8412
201.0000,131.9275
176.0000,112.4401
230.0000,141.0722
106.5000,106.7062
91.5000,121.3406
169.5000,185.5168
174.0000,134.9586
94.5000,126.1872
40.5000,98.3260
164.5000,303.5657
150.0000,181.5660
155.5000,168.4561
142.0000,221.8795
166.5000,123.2480
149.0000,187.7778
246.5000,242.0541
149.0000,143.4328
165.5000,176.0734
311.0000,136.0058
49.0000,143.0363
188.5000,166.3031
